0.0001179260382654267	-6.961158535083837e-05	-1.203275342689914e-05	4.322567625345583e-06	7.819402259112311e-06	-1.219773738336191e-06	-1.026779578580371e-06	4.879736927892234e-07	-1.634346755820354e-06	4.500218517738566e-07	
0.0001246624856170177	-7.285150021502191e-05	-1.259664355870745e-05	4.688477356480681e-06	9.051438222371843e-06	-2.713865496159354e-08	-7.528211722191433e-07	8.714980522490857e-08	-1.141158910353479e-06	-4.392991645157984e-07	
0.0001289290909001923	-7.372136135515613e-05	-1.192285621398565e-05	4.579951398935058e-06	1.035836949033151e-05	1.067919988975111e-06	3.875974657970168e-07	8.441102364977137e-09	-1.731319350748011e-06	-4.766634957709211e-07	
0.0001343304931136705	-7.542429874100249e-05	-1.220991257090984e-05	2.742376725029198e-06	9.553978200238902e-06	6.240220381316918e-07	9.064765872112945e-07	-2.502207714849734e-08	-1.33140738477304e-06	1.907699022571083e-07	
0.0001402643811663891	-7.774762021292545e-05	-1.273524428007899e-05	3.492347781692971e-06	1.171135357655283e-05	3.645216768380441e-06	1.689426738661918e-06	-4.962682547486097e-07	-1.310877863389823e-06	-4.738285502247938e-07	
0.0001453136484695831	-7.915672348159675e-05	-1.18142265597963e-05	4.852693870170106e-06	1.179792062433807e-05	3.181345887811326e-06	1.976160944160334e-06	1.451683837104565e-07	-1.075859768063139e-06	-5.180437322102931e-07	
0.0001520465738136158	-8.186108185858678e-05	-1.218814877143302e-05	4.487095131742413e-06	1.041469518265576e-05	2.614844838990671e-06	1.284970617898231e-06	-2.463450077335089e-07	-4.68363799501013e-07	1.045064157815998e-07	
0.0001582074768843815	-8.396700162372918e-05	-1.189045815622448e-05	2.770392874606313e-06	1.031845479664745e-05	-1.660418414033073e-07	1.972399451188124e-06	5.208964873587032e-07	3.072771424658478e-07	-4.64508913277049e-07	
0.0001630439888292102	-8.464767177854061e-05	-1.226965004211927e-05	1.158308982199714e-07	8.160437867900353e-06	5.42831684279199e-07	2.318830631708873e-06	3.514471622092238e-08	7.864312961664206e-07	4.829420359143912e-07	
0.0001651402686091719	-8.293720380331535e-05	-1.081981247971798e-05	-9.6903967232371e-07	6.510201456575213e-06	1.123886927974883e-06	3.203163136356748e-06	2.813943331635684e-07	2.730648706589952e-07	1.370235721472923e-06	
0.0001702912782209403	-8.412525455632751e-05	-1.002359693413795e-05	1.093736874621441e-06	4.055601191108803e-06	-2.952932293635429e-08	2.288633255549885e-06	1.48215538372955e-06	8.558975607823409e-07	1.964006564685045e-06	
0.0001763474161826754	-8.594280831339756e-05	-9.879091361834547e-06	1.589310168578299e-06	4.181313875180222e-07	-1.743854052628812e-06	8.391566087957159e-07	1.82087233972288e-06	1.745779186723681e-06	2.780964402565794e-06	
0.0001823886697457044	-8.772263565234968e-05	-1.020490363320543e-05	1.41724264849192e-06	5.475775098800051e-08	-8.370930538311179e-07	5.399336167323782e-07	1.308352406435791e-06	1.502232918411682e-06	2.764417628706881e-06	
0.0001871348447565086	-8.824069227246789e-05	-1.038889338162864e-05	-5.476670200964531e-07	-3.035237519969981e-07	9.720094841643641e-08	1.253691461439342e-06	7.570984340842102e-07	1.758697336588416e-06	2.13131340172508e-06	
0.0001939305348707195	-9.069672965565203e-05	-1.033485247795611e-05	1.666241093631692e-06	-4.899190918264582e-07	7.740827979911966e-07	2.959853722754539e-07	6.963615591705062e-07	1.80918199718027e-06	1.644000793391923e-06	
0.0001992806071863708	-9.17876536508845e-05	-1.004135193436707e-05	2.499110213275406e-06	9.450843847769151e-07	2.117162446157288e-06	1.08405374540556e-06	6.801241379326824e-07	1.812868578927905e-06	5.016855227401324e-07	
0.0002047398058184292	-9.275998489145868e-05	-1.002815587165442e-05	1.305201916081119e-06	1.125581849316397e-06	2.373254808777146e-06	1.439833577407365e-06	2.363693415231571e-07	1.45256487944402e-06	4.66375428574829e-07	
0.0002118400762040931	-9.505954374231281e-05	-1.103063859514222e-05	-8.48996885743374e-07	-3.939548908203303e-07	1.521225555065761e-06	1.192301777150323e-06	7.316431143858838e-08	2.446145722253521e-06	4.637524256476878e-07	
0.0002175514461465653	-9.616738367690622e-05	-1.123300198427521e-05	-2.376742972566764e-06	1.927829352728601e-06	2.65637564691916e-06	2.445536501620939e-06	-4.050069437047718e-07	1.954416587487744e-06	-7.54938263552114e-07	
0.0002208805762927579	-9.501901982869116e-05	-1.031619390374643e-05	-4.995709898597535e-06	2.696365090561997e-06	2.435527670041879e-06	4.190419138782887e-06	-1.801640481637467e-07	1.609987906341007e-06	-1.316281837362114e-06	
0.0002257881831231868	-9.539882224912162e-05	-9.673274100052951e-06	-3.07837015257997e-06	1.630909929444168e-06	3.233151956584177e-06	3.716242319019545e-06	4.133485110043612e-07	1.664906550953655e-06	-9.989627030585518e-07	
0.0002305497179799633	-9.544763192455759e-05	-9.624956399928722e-06	-3.299289204451892e-06	-1.220066451585726e-06	3.83442851816632e-06	2.984453404937077e-06	3.894955956575232e-07	1.859234790300909e-06	3.530102821620919e-07	
0.0002353052966410696	-9.562273392076823e-05	-8.783919249155203e-06	-3.086264049641822e-06	-1.174632848553008e-06	2.553988682452663e-06	3.376865751795048e-06	1.396824685726658e-06	1.734421771364507e-06	9.600654475707504e-08	
0.0002399483000573579	-9.556861572680623e-05	-8.561861497899533e-06	-3.044218146955194e-06	-3.690076298459974e-06	2.776147137947341e-06	2.739515947954096e-06	1.415582996174301e-06	2.166558302338148e-06	7.487297049372692e-07	
0.0002465560384830808	-9.729538724489337e-05	-8.833921175192249e-06	-2.699930888997012e-06	-4.460358569950179e-06	2.454795219026549e-06	1.771686038501416e-06	1.125057822541626e-06	2.159494025455134e-06	7.479147578032308e-07	
0.0002525885798387731	-9.831407130569546e-05	-8.8714785215383e-06	-3.63189894358576e-06	-6.014400504074218e-06	1.136960502774285e-06	1.127191267905582e-06	1.182356374600157e-06	1.890047818936914e-06	1.497478477295779e-06	
0.0002576508992439071	-9.844532959513296e-05	-8.274046066858233e-06	-5.984846362294984e-06	-5.027627615654398e-06	-7.435054116107054e-07	1.729663606848595e-06	1.026959218342696e-06	7.173773071523289e-07	1.069920595280356e-06	
0.0002643401210133416	-0.0001000267026599238	-8.98376015363995e-06	-6.430098239908511e-06	-5.951469915797829e-06	-3.611920242726961e-07	1.093419486427772e-06	6.921722645477165e-07	1.13418742013787e-06	8.40297444475755e-07	
0.000270400124043253	-0.0001008352081721383	-9.684088425045414e-06	-8.531711442751538e-06	-7.331056454999024e-06	1.491238407594656e-09	6.650982570884937e-07	-5.158512509231001e-08	8.811454856147862e-07	1.309127955673966e-06	
0.0002737119472640025	-9.946566784928434e-05	-7.722544683493792e-06	-6.209878211479189e-06	-6.283413644723357e-06	1.083190820093538e-07	1.64466693436873e-06	1.369373292797919e-06	3.318532630833166e-07	2.56001083182528e-07	
0.0002763455072284766	-9.746904377662742e-05	-5.672182033065391e-06	-5.235193770141678e-06	-5.058348697621677e-06	-6.848590127290621e-08	2.537315574195437e-06	2.077916848055518e-06	-8.984194612058298e-07	-2.473998004804939e-07	
0.0002811602902712221	-9.746754493183541e-05	-4.763684661075319e-06	-3.427592212629411e-06	-5.233911558466213e-06	-7.531140743878772e-07	2.174890544614545e-06	2.795085827541141e-06	-9.098976689848924e-07	-4.685640680456731e-07	
0.0002829535668341171	-9.463754239988417e-05	-2.537993140270587e-06	-3.18696694518385e-06	-6.706077578496188e-06	-2.939371687755152e-06	2.808103707004476e-06	4.410122300614694e-06	-1.304473733473539e-06	3.134950443597813e-07	
0.0002875455165036697	-9.445750879827592e-05	-2.344941004413373e-06	-2.094665079226521e-06	-7.094194590869937e-06	-1.956803831706025e-06	2.131887034199933e-06	3.964803529253901e-06	-1.403219447919842e-06	4.832103621006577e-07	
0.000292625341441162	-9.480089972664494e-05	-2.430132224770458e-06	-9.201238487776694e-07	-4.907405357078211e-06	-1.390726408022245e-07	2.373696762184955e-06	3.480628082581786e-06	-1.604084580287526e-06	-4.630674240894985e-07	
0.0002967406736284552	-9.412687216963834e-05	-2.787776014308042e-06	-1.250992508697615e-06	-4.066478105642783e-06	2.704681267652267e-06	2.644484627482083e-06	2.183428723279538e-06	-1.768581976509494e-06	-5.460981289164328e-07	
0.0003022417174340258	-9.465740760390286e-05	-3.135080146456966e-06	-6.038527043242773e-07	-4.258565277845725e-06	3.69251681079388e-06	1.860282485749315e-06	1.705426408137013e-06	-1.942017600406413e-06	1.322764936310895e-07	
0.0003067100948149918	-9.428358742332369e-05	-2.278779178242233e-06	-4.104297867270913e-07	-3.499298198085411e-06	2.162213975812188e-06	2.085684654258132e-06	2.03254127815791e-06	-1.918048722058554e-06	-3.882236660085267e-07	
0.0003117437915685444	-9.439653322233109e-05	-1.612853943964945e-06	1.551549222435978e-06	-4.552201568301674e-06	1.208122243498699e-06	1.303841881525239e-06	2.596181973334976e-06	-1.322874200057516e-06	-1.528018718696544e-07	
0.0003176917851689435	-9.519560476929608e-05	-2.107596245814716e-06	1.298903115208464e-06	-5.568230168453227e-06	9.875893152713374e-07	6.146814389380332e-07	1.922660444465004e-06	-4.873949687003103e-07	-1.317045517548055e-07	
0.0003231170737551382	-9.554521322694583e-05	-1.561382511586291e-06	2.228539235907514e-06	-5.914950686893932e-06	-4.751875017201674e-07	4.240006480435894e-07	2.504972801105417e-06	2.224081149290917e-07	-6.010096179860482e-07	
0.0003258995717819142	-9.346664760246581e-05	2.173980162068053e-08	2.544268285061696e-06	-5.782619676187159e-06	-9.628853843386334e-07	1.034057197351928e-06	2.794199606261847e-06	-4.470033361802568e-07	-3.944168962624672e-07	
0.0003301244271047096	-9.27011232924808e-05	3.707164749154249e-07	1.22923306804602e-06	-4.691357176604088e-06	-1.341942317155127e-06	1.60949848712762e-06	2.249187651131464e-06	-8.462226280285827e-07	-6.93068965501621e-07	
0.0003339358260482639	-9.155268266513017e-05	3.522584166431402e-07	-4.050113065003751e-08	-4.305624358310694e-06	-3.029561948055014e-07	2.134475330474747e-06	1.519157933544312e-06	-8.33642103046847e-07	-7.652526923608838e-07	
0.0003387418213653632	-9.135374359639212e-05	8.36067369239417e-07	1.983312513526316e-07	-4.436867516824018e-06	-1.978363476469197e-06	1.984774729103195e-06	1.955201080294724e-06	-4.56616417580882e-07	-1.003957247757025e-06	
0.000346608307758604	-9.382359266600339e-05	2.533608517947172e-07	1.869148208316466e-06	-5.741181902645367e-06	-3.751203658189038e-06	-6.216141762417178e-09	2.091429511213116e-06	1.57847492041726e-07	-5.60656317386295e-07	
0.0003530371778951123	-9.500154985493136e-05	-3.146034162012179e-08	3.942112115207376e-06	-5.070831861377534e-06	-1.822812572271869e-06	-7.57407358841593e-07	1.178554958946671e-06	6.866938549224058e-07	-1.600191243435095e-06	
0.0003561917248572289	-9.294564003933395e-05	9.461098756856831e-07	2.557800448435796e-06	-5.999947861779561e-06	-1.979996141387238e-06	-3.807150020270233e-07	7.912441959416606e-07	9.723305682819446e-10	-7.232280651079106e-07	
0.0003612389120591873	-9.271442605178479e-05	1.241034644297054e-06	3.342825242302319e-06	-7.319117269775485e-06	-1.934556442087979e-06	-1.1390509560831e-06	6.558923149964451e-07	1.565290573035091e-07	-2.137719600118774e-07	
0.0003647360006335197	-9.09700387851883e-05	1.463038596541758e-06	8.54270896026161e-07	-7.783841827841261e-06	-2.041025271001858e-06	-3.538082381617819e-07	1.769614449700088e-07	-2.021233150611741e-07	3.226198735407273e-07	
0.0003686714313847551	-8.986513123573705e-05	1.784504826596698e-06	1.394433408003735e-06	-5.920049657578174e-06	2.169226116622618e-07	1.906559755988287e-07	-4.534488427630191e-07	-9.791313817252852e-07	-1.389099571435898e-07	
0.0003736839661771133	-8.979668617726872e-05	2.368451414599722e-06	4.243552704645669e-06	-5.578417385823288e-06	6.489303456835865e-07	-3.162580177109021e-07	-1.9550133755175e-08	-7.467484693220944e-07	-4.81191992807091e-07	
0.000377170086678524	-8.811959256353679e-05	3.057102822383728e-06	2.19564816774101e-06	-5.521872361943482e-06	-1.060757155909421e-06	5.117125861055688e-07	2.736792005169007e-07	-9.817898985017491e-07	-1.96311821062e-07	
0.0003831229198044498	-8.883115172028884e-05	2.627825865922319e-06	3.752253600341898e-06	-4.619569607056394e-06	3.735542634807278e-07	-1.832442054874531e-07	-3.380142381912818e-07	-1.040280951694607e-06	-3.882412035803423e-07	
0.0003887114982797416	-8.902064277505288e-05	2.762262879630599e-06	2.8978730384461e-06	-6.231386690319539e-06	-2.277699021797898e-06	-7.95644829012811e-07	-1.966743114550549e-07	1.040776283552421e-07	-5.796668026809339e-07	
0.0003936247950946951	-8.85888964605961e-05	3.125984453088775e-06	3.36199791478469e-06	-6.714895531750436e-06	-2.194074716646117e-06	-1.451598977082382e-06	-6.917396057465068e-07	-2.843552371511744e-07	-1.554434562410095e-07	
0.000399298562252223	-8.89381720712711e-05	3.634932064252947e-06	5.023000452314854e-06	-6.077391103351549e-06	-2.767162607704045e-06	-1.869232163270704e-06	-5.875931655509334e-07	-1.245983497034736e-07	-8.758640441820711e-07	
0.0004031653370138127	-8.747426884271447e-05	3.398712098485489e-06	3.226629316460754e-06	-5.405642171251315e-06	-8.98609939209252e-07	-8.820667155226069e-07	-1.35584105635297e-06	-3.063426097323195e-07	-7.951463104448601e-07	
0.0004093096647504655	-8.825190724575472e-05	3.250947479006104e-06	5.4246435240364e-06	-4.359339612493327e-06	3.042882562244043e-07	-1.384645984161913e-06	-1.548178921358936e-06	-7.257364747603158e-09	-1.445252187899015e-06	
0.0004175222317457577	-9.078526084263669e-05	2.417027716770939e-06	7.660282253105057e-06	-3.993600727024032e-06	5.167446982264867e-07	-2.588348393859183e-06	-1.76314459938556e-06	1.042302235524766e-06	-2.180233021682261e-06	
0.0004224494931177426	-9.009825324182339e-05	2.98545351243961e-06	8.044105132052548e-06	-4.690286256853475e-06	2.688438061998837e-07	-2.618392433746393e-06	-1.638106053853619e-06	8.420400835825976e-07	-1.348753085990945e-06	
0.0004248715916886722	-8.706798964840078e-05	3.984164435155087e-06	5.266116800319517e-06	-5.291037936329127e-06	-4.520070047287634e-08	-1.385330506954139e-06	-1.937501066760972e-06	2.092639352255031e-07	-4.964045168466204e-07	
0.0004295990747410617	-8.632407767388712e-05	4.549764910218893e-06	4.328051093171539e-06	-4.149156728309824e-06	-1.673215898476653e-06	-6.974700729221069e-07	-1.540555372418632e-06	-1.165068714233031e-07	-8.032513938421436e-07	
0.0004330579095087973	-8.4451129146794e-05	5.706543560253173e-06	4.061776838748386e-06	-3.528194463876158e-06	-3.027379603601848e-06	8.216344010041114e-08	-7.332197517290171e-07	-6.577549992899709e-07	-6.605701652230846e-07	
0.0004367432595627953	-8.281481441549894e-05	6.683286488972505e-06	4.796613937526166e-06	-4.529051833509181e-06	-3.996889963406061e-06	-7.319532924151929e-08	-2.999407420171763e-08	-5.307669447258361e-07	-1.644582548785262e-07	
0.000440575411728831	-8.133598341551789e-05	7.713890212335519e-06	5.087188901377699e-06	-4.954429663737451e-06	-6.009650926235977e-06	-3.289629350001182e-08	8.052301597309866e-07	-6.144473089745921e-07	1.211562072239103e-07	
0.0004466496594108861	-8.176745999729933e-05	6.270911546428968e-06	3.321602431190137e-06	-6.029151789338984e-06	-5.369139497023232e-06	-6.891311763135483e-07	-2.44374972741552e-07	2.15837104879258e-07	4.233976151342092e-07	
0.0004519607067684806	-8.170551261958105e-05	6.254052305103007e-06	4.666198036792432e-06	-3.864051503662239e-06	-3.731276258318612e-06	-6.671385627766955e-07	-8.843575609936208e-07	-1.751137872011862e-08	-7.802681827451257e-07	
0.0004566623480344853	-8.085909442019232e-05	5.954012272009295e-06	2.16494927037675e-06	-3.536655231104219e-06	-4.403972529457246e-06	-2.386933569725801e-08	-1.267598568148998e-06	3.977992092594368e-07	-1.164743902703342e-06	
0.0004605569135672265	-7.925613613261438e-05	5.897118352782782e-06	1.438494567697909e-06	-4.488855284544916e-06	-3.060354569740603e-06	-2.024354628423855e-07	-1.704544484494681e-06	8.418821523369463e-08	-2.341359830368005e-07	
0.0004676998671137473	-8.064940864842118e-05	4.48767378659329e-06	5.387472708942157e-07	-4.520855630441213e-06	-2.721499940451637e-06	-9.945858166685546e-07	-2.642931837713047e-06	1.118314036365248e-06	-1.031302264978846e-06	
0.0004725269086944923	-7.991336611053146e-05	4.070582477343797e-06	-1.259377012836592e-06	-1.712317297242088e-06	-9.648855291788641e-07	3.075948130399878e-08	-3.600023474075448e-06	3.321405516499542e-07	-2.03179132952197e-06	
0.0004762057076762987	-7.823178901800034e-05	5.144411292372349e-06	5.127913560609208e-07	-1.217758402700342e-06	-7.747652493606729e-07	4.721875923795306e-07	-2.505817392513025e-06	3.745684406099186e-07	-2.286819855519595e-06	
0.0004815943727126009	-7.811619920094056e-05	5.408687376828278e-06	1.559649529468834e-06	2.21755113836191e-07	-1.388486928348792e-06	6.915090833334112e-07	-1.859395082084833e-06	5.920125480598706e-07	-2.996416473252338e-06	
0.0004866581058481198	-7.755255950675364e-05	4.862934473519681e-06	6.313230105181345e-07	7.5168991636542e-07	-1.564857975569771e-08	8.55568536948677e-07	-2.462374167370523e-06	8.809803012406553e-07	-3.173625193462566e-06	
0.0004910747734307004	-7.634706681418597e-05	4.862775582658192e-06	6.458764820569907e-07	-1.281704403104693e-06	1.834714415880372e-07	4.814450043411706e-07	-2.136857366356014e-06	1.795121616086357e-06	-2.431532830030527e-06	
0.000497013135806767	-7.633938235669e-05	3.291894335878038e-06	-1.200075443649002e-06	-2.908194856568345e-06	2.395444379447564e-06	-6.215128493993322e-07	-3.612487541603145e-06	1.313891223938876e-06	-5.338535032625619e-07	
0.000500742593325561	-7.445725639696325e-05	4.002155607266212e-06	-1.917192327156154e-06	-2.437390324880925e-06	2.64895838778748e-06	-5.852959188960209e-07	-3.874273347771041e-06	-3.238376247626283e-07	3.720509555338203e-07	
0.0005039776976063045	-7.229806188947655e-05	5.687500016070722e-06	-7.198284558717469e-07	-2.413222952509238e-06	5.923904771277134e-07	-2.858135781153144e-07	-2.33923198851366e-06	-7.727802967984258e-07	4.723892448303948e-07	
0.0005089607280031636	-7.17028418633296e-05	5.442243378909298e-06	-9.550213342377575e-07	-1.853011068356989e-06	1.106587241036031e-06	-3.943584780961056e-07	-2.594760981246254e-06	-7.534352646402365e-07	2.405886477220223e-07	
0.0005124472492457493	-6.98463518243863e-05	6.359251560740719e-06	-9.003322156894638e-08	-1.371499294486594e-06	8.84715918488964e-07	-3.016053475758483e-08	-2.264791274380297e-06	-4.463158427026907e-07	-4.976786301505016e-07	
0.0005161792769608887	-6.812324487856382e-05	6.500216432533882e-06	-6.146003925190941e-07	-1.565676777708022e-06	1.465521451319781e-06	2.511237301344657e-08	-2.495536326094729e-06	-4.664000359186896e-07	-2.858160683734326e-07	
0.0005216069692063734	-6.791970604194088e-05	5.631182830766361e-06	-1.530568839629756e-06	-1.872635001068238e-06	1.733672325369711e-06	-2.678679590019149e-07	-2.791079279084972e-06	1.806613239587361e-07	-3.171240030392666e-07	
0.0005251702184338362	-6.603678148664788e-05	5.250394127028106e-06	-1.959043998920402e-06	-9.803821109341067e-07	4.854185091661351e-06	1.920560044330077e-07	-3.432056259266141e-06	-4.921406695867341e-07	6.866053615403664e-08	
0.0005297519662997867	-6.507770631067005e-05	4.984418094184737e-06	-1.964209024486558e-06	-9.157729367709399e-07	5.581588592891204e-06	-1.280401438953512e-07	-3.47206338554935e-06	-9.960501222984415e-07	8.300168372593413e-07	
0.0005335160798533757	-6.343549556735357e-05	5.162970018317203e-06	-1.632156733896779e-06	-1.123915945504278e-06	6.2950716088334e-06	-1.445648881892608e-07	-3.463109954680117e-06	-7.911959214788469e-07	8.587244951464521e-07	
0.0005375255801511993	-6.206206917623235e-05	5.214930359726888e-06	-1.833517718616398e-06	-1.763337711176096e-08	6.475373458937446e-06	4.634814603910987e-07	-3.060095581280536e-06	-7.753086945744554e-07	5.741084762222597e-07	
0.0005423813141344641	-6.143201245315192e-05	5.235958718360765e-06	-1.031351830066899e-06	-6.899683622303432e-07	5.600958625639801e-06	-5.719252954476626e-08	-2.48875566574237e-06	-2.067246011746677e-07	6.928844503056079e-07	
0.0005437130982942828	-5.772806368230001e-05	7.506586706156401e-06	1.527850064950189e-06	-6.663127916012049e-07	4.948903532248051e-06	4.130692827361189e-07	-1.057570267294152e-06	-1.025194760108017e-06	1.162039358300277e-06	
0.0005493663392642563	-5.788856390933027e-05	6.876189115429923e-06	2.099002886409634e-06	-5.646294973357319e-07	4.808559551200513e-06	-4.633025584485855e-07	-1.302021145908606e-06	-9.41966159811214e-07	1.509281759014966e-06	
0.0005558238391262671	-5.868722607979544e-05	5.812530591474712e-06	2.83763114022751e-06	-1.057086342698143e-06	5.528234393875953e-06	-1.817004732505386e-06	-2.026761244817811e-06	-6.016681240706208e-07	1.925731999153497e-06	
0.0005587338154403842	-5.630104383980683e-05	7.022264825462919e-06	3.923887251132801e-06	-1.574144406285279e-06	4.868528429693211e-06	-1.628610264003737e-06	-1.389251104985111e-06	-5.506516886913324e-07	2.026359917062399e-06	
0.0005634879674406116	-5.57939815963786e-05	7.707024045402326e-06	7.156676066785941e-06	4.786127731857842e-07	4.908476579591135e-06	-1.453049725586557e-06	-5.909537433847774e-07	-5.056499796637433e-07	1.076408776895008e-06	
0.0005687660789300498	-5.545665915126173e-05	7.330134675744949e-06	6.529976148291006e-06	-3.951312023263799e-07	3.975952560559301e-06	-1.964544847395005e-06	-9.77794443418493e-07	5.384432367646559e-08	1.48025363654134e-06	
0.0005719713174124191	-5.338811437720652e-05	8.568451619563964e-06	7.841589629980927e-06	-7.802243303949333e-08	2.863831705429008e-06	-1.407332044808399e-06	-2.054584740112146e-07	2.908231186686542e-07	1.100201627454212e-06	
0.0005754718834887321	-5.158210639023752e-05	1.009008182244109e-05	9.07854091735777e-06	9.275010249336252e-09	1.555058399342489e-07	-1.412131469969559e-06	8.166297676981466e-07	-2.03925695784803e-07	1.400639045038455e-06	
0.0005793393528986884	-4.997749653375367e-05	9.584447964211134e-06	6.394964205821091e-06	3.697630851354231e-07	2.459754165278849e-07	-8.823261901202255e-07	-2.109941178085415e-07	-4.717023678641109e-07	1.79647015865099e-06	
0.0005837469878338737	-4.897608874396903e-05	1.012011199918896e-05	6.944345040011949e-06	-7.487290469706095e-07	-2.161670224860725e-06	-1.301580095939709e-06	7.082308868076024e-07	1.603343498334104e-07	1.953451028040578e-06	
0.000588653024099917	-4.838084223051823e-05	9.058046226369463e-06	4.775749292534852e-06	1.853904815392843e-07	-1.233224164994149e-06	-9.514114064079468e-07	-5.911196021553042e-07	5.300187266687181e-07	1.267500556403701e-06	
0.0005918748127750641	-4.649894886873942e-05	9.759558067677357e-06	5.879216341444126e-06	3.599724424023678e-06	2.887046690645563e-07	3.030328166694229e-07	-6.41144649605292e-07	5.11666099192247e-08	-3.032629111161834e-07	
0.0005974089054309892	-4.656719045165076e-05	9.830895917136141e-06	7.83129002249513e-06	3.396357461035298e-06	-1.172752045982073e-06	-5.09640842501658e-07	2.042635668688218e-07	2.469040282687384e-07	2.128090646299438e-07	
