7.430126037327757e-06	-6.517653543594327e-06	-3.584328060940253e-06	
1.377439170910831e-05	-1.181288941273003e-05	-6.070013179558342e-06	
2.038863827461725e-05	-1.726316547201935e-05	-8.212203303976324e-06	
2.548745585682096e-05	-2.10656518197155e-05	-9.332790815583084e-06	
3.09063730715433e-05	-2.508976895256048e-05	-9.853421571821638e-06	
3.723073434434644e-05	-2.970710546765211e-05	-1.163417155587568e-05	
4.285268605721949e-05	-3.350726924769662e-05	-1.273081544339903e-05	
4.86950912466675e-05	-3.73301418728343e-05	-1.426411564331352e-05	
5.474351306985835e-05	-4.129138761998682e-05	-1.43313187048023e-05	
6.109235062463306e-05	-4.512250354605135e-05	-1.610009070694588e-05	
6.684805445969471e-05	-4.828791179170214e-05	-1.687426833843244e-05	
7.132101564010175e-05	-5.039887317280613e-05	-1.633183403704553e-05	
7.749611752573202e-05	-5.372208306368158e-05	-1.740437644333741e-05	
8.125094498943272e-05	-5.491627578616849e-05	-1.727809570661438e-05	
8.720683128410936e-05	-5.801375269727863e-05	-1.784134793712787e-05	
9.199446938264481e-05	-5.985964897629002e-05	-1.807660642609995e-05	
9.625718846464394e-05	-6.117868644187917e-05	-1.745376607473836e-05	
9.965540553595473e-05	-6.180750362593585e-05	-1.553904056386251e-05	
0.0001072714118770636	-6.625705176980452e-05	-1.68447618895153e-05	
0.0001141034702523883	-6.96579226105608e-05	-1.650660595515295e-05	
0.0001179884378669443	-7.020677541006719e-05	-1.555867117991614e-05	
0.0001247154501489284	-7.342825721801341e-05	-1.610455108382085e-05	
0.0001289704894942464	-7.426911589526402e-05	-1.539037150994818e-05	
0.0001343580354097359	-7.593031460089128e-05	-1.558684049583937e-05	
0.0001402757264364862	-7.820231399597209e-05	-1.598882708359728e-05	
0.0001453085431994128	-7.955843236019821e-05	-1.494517927982471e-05	
0.0001520276452239039	-8.222135131184855e-05	-1.522145586907386e-05	
0.0001581767789693321	-8.429306617698425e-05	-1.485940327231931e-05	
0.0001630005012816163	-8.49287413124089e-05	-1.513762496739802e-05	
0.0001650805159528254	-8.314437757579302e-05	-1.350405587928392e-05	
0.000170215952376375	-8.425998670290671e-05	-1.249813801202687e-05	
0.0001762619530517593	-8.602624313259517e-05	-1.22012905641183e-05	
0.000182295614151296	-8.776400224786634e-05	-1.240476720971643e-05	
0.0001870323669339761	-8.82283010691226e-05	-1.243747874047941e-05	
0.0001938196668090848	-9.063452021631883e-05	-1.223591883427693e-05	
0.0001991615934100509	-9.168238849599891e-05	-1.181929482246407e-05	
0.000204611818823789	-9.260663548935222e-05	-1.165910731316387e-05	
0.0002117034105847403	-9.485687077260971e-05	-1.25088490079112e-05	
0.0002174053369062074	-9.590800468251119e-05	-1.254503926971023e-05	
0.0002207213442376202	-9.468363034266085e-05	-1.139591375173939e-05	
0.0002256151530827036	-9.498455405337943e-05	-1.048280024816763e-05	
0.0002303644915406938	-9.49573848757526e-05	-1.016953111718556e-05	
0.0002351093453093789	-9.50600251980402e-05	-9.070743660896585e-06	
0.0002397434235330882	-9.49402851840291e-05	-8.594499960209735e-06	
0.0002463456822469007	-9.661369358322859e-05	-8.646884947890275e-06	
0.0002523762271027689	-9.759220848341059e-05	-8.510238029580053e-06	
0.0002574384635247105	-9.768809876068014e-05	-7.745315965125457e-06	
0.0002641282214911713	-9.924091050841357e-05	-8.288004981871514e-06	
0.0002701897383768039	-0.0001000180200660525	-8.827291771748255e-06	
0.0002735016971863512	-9.861194121054082e-05	-6.689546822356558e-06	
0.0002761345407365515	-9.6580367927469e-05	-4.426663603151421e-06	
0.0002809497022269818	-9.655724657776991e-05	-3.308685472770415e-06	
0.0002827446279143804	-9.371240173328376e-05	-8.846876391236275e-07	
0.00028733952381606	-9.352616938774337e-05	-4.833319356142837e-07	
0.0002924227515649578	-9.387127512284489e-05	-3.90762174759453e-07	
0.000296539914307694	-9.319353792284764e-05	-5.670452594672493e-07	
0.0003020428107654211	-9.371898493507747e-05	-7.419270327260688e-07	
0.0003065152745204245	-9.335076115862309e-05	2.399264937664585e-07	
0.0003115560157819189	-9.348859779561062e-05	9.800602645989482e-07	
0.0003175140358035752	-9.432690095971024e-05	5.061068659041825e-07	
0.0003229512839145893	-9.47254131658717e-05	1.022927651318437e-06	
0.0003257457844819289	-9.269618713731181e-05	2.574198081282084e-06	
0.0003299810238404726	-9.197461356702153e-05	2.92560239589898e-06	
0.0003338002618057067	-9.085905756022773e-05	2.940458755818612e-06	
0.000338614282689944	-9.069276118605889e-05	3.451984208875674e-06	
0.0003464942762939526	-9.322411488361326e-05	2.811957690256075e-06	
0.0003529398040853166	-9.448393158447956e-05	2.380189727138105e-06	
0.0003561092599049462	-9.249733035833592e-05	3.218896115019937e-06	
0.0003611698342364002	-9.232744179139275e-05	3.40662932341856e-06	
0.0003646781616846448	-9.062926502898502e-05	3.553067313267623e-06	
0.0003686208685393036	-8.955242738045611e-05	3.862019057539836e-06	
0.0003736399837495086	-8.951481826400082e-05	4.42660180214309e-06	
0.0003771327931580788	-8.786877886761064e-05	5.089480147683185e-06	
0.0003830923716651879	-8.861514087246684e-05	4.63763874717805e-06	
0.0003886903067716026	-8.885036051121521e-05	4.691922835159219e-06	
0.0003936151410920083	-8.847255287797339e-05	4.941279427675297e-06	
0.0003993014784259273	-8.888526460687743e-05	5.302320178550467e-06	
0.0004031777572857008	-8.747324529765767e-05	4.943471828792714e-06	
0.0004093294978384958	-8.829429029906425e-05	4.695483595669526e-06	
0.0004175521216065636	-9.089018186279295e-05	3.687339778277282e-06	
0.0004224904111838154	-9.026915483769274e-05	4.038536831655037e-06	
0.0004249195251830948	-8.727993278403704e-05	4.893023570068994e-06	
