7.430426480453958e-06	-6.519720290717632e-06	-3.590761417349959e-06	-7.106781667144445e-07	-2.592930409669573e-07	
1.377528829344142e-05	-1.182134425006841e-05	-6.092959152491853e-06	-6.086451363975674e-07	-9.169599104812728e-07	
2.038964053888829e-05	-1.727418572679125e-05	-8.245150816953513e-06	1.081425504442237e-06	-5.467527291537704e-07	
2.548796802285138e-05	-2.107091568990919e-05	-9.358504049905837e-06	1.05239861992646e-06	3.436825211867011e-07	
3.090539312943309e-05	-2.508344462725104e-05	-9.84619082399717e-06	2.640027018942118e-06	9.010361457285892e-07	
3.722778328246562e-05	-2.968163313009462e-05	-1.157581219840088e-05	2.916896954505257e-06	1.797787191404274e-06	
4.284727032551205e-05	-3.345708462889908e-05	-1.260020568289314e-05	3.01217756955443e-06	3.083456200572724e-06	
4.868689825770531e-05	-3.725152139548714e-05	-1.404156394353271e-05	2.606418569454035e-06	4.19909370146928e-06	
5.473181056147083e-05	-4.118205853172358e-05	-1.399403806335912e-05	5.49874807597341e-06	4.091124118627e-06	
6.107855934659531e-05	-4.498303634649997e-05	-1.566680909985394e-05	2.904146030053043e-06	4.199886504197322e-06	
6.683357206458425e-05	-4.813302559233387e-05	-1.637216100744511e-05	1.905385294045311e-06	3.151528132776741e-06	
7.130563252554961e-05	-5.022477601275568e-05	-1.575385040692991e-05	3.486726093100059e-06	5.082270242975404e-06	
7.748023889887391e-05	-5.352978605426153e-05	-1.674655758042517e-05	1.376011949663862e-06	4.439895206158976e-06	
8.123462060153311e-05	-5.470312412012381e-05	-1.653285215699171e-05	6.059106571534418e-07	7.64741386064884e-06	
8.7188899936116e-05	-5.777333206297447e-05	-1.696360145674864e-05	-2.951558096160769e-07	9.375926166990176e-06	
9.19752206179304e-05	-5.9595896768161e-05	-1.705986315333678e-05	-1.204123900328172e-06	9.485166345911709e-06	
9.623721290871318e-05	-6.089644119381002e-05	-1.630554650706029e-05	-7.130620710287258e-07	9.511087905376589e-06	
9.963421814739053e-05	-6.150381758764912e-05	-1.424735475386552e-05	3.177242079421347e-06	9.224871488225357e-06	
0.0001072484478426157	-6.591563740450816e-05	-1.538487190827165e-05	4.755748524154943e-06	1.148489095731101e-05	
0.0001140787789876892	-6.928035068990989e-05	-1.486686125261684e-05	6.119047386506072e-06	9.782713853262012e-06	
0.0001179645368133063	-6.980468697727369e-05	-1.379128397658229e-05	5.007525323164769e-06	8.473366317367815e-06	
0.0001246931810098749	-7.300486972308865e-05	-1.422452802497106e-05	5.374165209350077e-06	9.667165397332565e-06	
0.0001289495447099846	-7.381990363519596e-05	-1.337837035113194e-05	5.259362664984732e-06	1.093465800896933e-05	
0.0001343394691660355	-7.546331025244612e-05	-1.345564411803379e-05	3.393323243811074e-06	1.007683119142642e-05	
0.0001402597131883607	-7.771731454762127e-05	-1.373769153158379e-05	4.09904181940262e-06	1.217460579370405e-05	
0.0001452943100113811	-7.90510506208903e-05	-1.254615153614927e-05	5.417775203437439e-06	1.219714668789072e-05	
0.0001520164967914948	-8.169849651061672e-05	-1.269871859295857e-05	5.00849708311594e-06	1.075340016352734e-05	
0.0001581706051390972	-8.376478822432838e-05	-1.22536247301151e-05	3.247040263565572e-06	1.059951325680269e-05	
0.0001630014146681452	-8.441435113439041e-05	-1.249776393306816e-05	5.268904462751622e-07	8.376310974549924e-06	
0.0001650905889622682	-8.266303479985212e-05	-1.089043425026582e-05	-6.455719849786903e-07	6.634562953442607e-06	
0.0001702358188450669	-8.382239648905418e-05	-9.94596704525661e-06	1.3386037405033e-06	4.072873590262872e-06	
0.0001762931048026762	-8.564299126124486e-05	-9.768131623512042e-06	1.780143436910848e-06	3.271373431495409e-07	
0.0001823389425115461	-8.743821063586881e-05	-1.013479067442789e-05	1.564260546388545e-06	-1.348257481575017e-07	
0.0001870876874599	-8.796076457416492e-05	-1.034075314418748e-05	-4.52711302782363e-07	-5.836987139864325e-07	
0.0001938854455215106	-9.04225462336855e-05	-1.029841044880238e-05	1.713257095076748e-06	-8.418838939843157e-07	
0.0001992359764364651	-9.150933234741296e-05	-1.00097070581886e-05	2.518436634532481e-06	5.34422584836491e-07	
0.0002046936193734691	-9.246556623621767e-05	-9.954088003928033e-06	1.29233990717473e-06	6.624085501703171e-07	
0.0002117931269529217	-9.475667779141167e-05	-1.092915479101185e-05	-9.079177818012672e-07	-9.030285919291366e-07	
0.000217502641310293	-9.584628268703999e-05	-1.109326426556728e-05	-2.488047024551268e-06	1.381077699389432e-06	
0.0002208250317142031	-9.46576166101822e-05	-1.004456663340698e-05	-5.171979880290782e-06	2.112172013170245e-06	
0.0002257240776028613	-9.499721965171343e-05	-9.219377928508424e-06	-3.318782286878482e-06	1.005134826135691e-06	
0.0002304794026927517	-9.501467212393905e-05	-9.027335885201473e-06	-3.593395360085325e-06	-1.900494063722273e-06	
0.0002352306201443054	-9.516331627806347e-05	-8.077976579304573e-06	-3.419704771249281e-06	-1.922104861323563e-06	
0.0002398709015945618	-9.509436008610137e-05	-7.764338667908139e-06	-3.408684737461927e-06	-4.50637422789791e-06	
0.0002464795826307666	-9.682045402780001e-05	-8.006505108544547e-06	-3.086537051674812e-06	-5.334615999636691e-06	
0.0002525165014554516	-9.785415641714348e-05	-8.076333632649802e-06	-4.030899698211963e-06	-6.932835885374185e-06	
0.0002575849829581369	-9.800408999921951e-05	-7.529818016767937e-06	-6.391457551709281e-06	-5.976971435690923e-06	
0.000264279767031428	-9.961267073575071e-05	-8.278148020303802e-06	-6.847891330158743e-06	-6.907528393130044e-06	
0.0002703465568022685	-0.0001004506869270241	-9.046308631619787e-06	-8.964668411864739e-06	-8.284330711081201e-06	
0.000273661976759052	-9.90982318124805e-05	-7.118485630817778e-06	-6.640618922937391e-06	-7.237647303033367e-06	
0.0002762956631716312	-9.710033005991346e-05	-5.013695408395665e-06	-5.63402614779705e-06	-6.020191844979325e-06	
0.0002811096175872243	-9.709953073564344e-05	-4.014653553377497e-06	-3.773867976158143e-06	-6.198189920832385e-06	
0.0002829030626495101	-9.427491152303567e-05	-1.711990156456488e-06	-3.458312501202491e-06	-7.690948581357085e-06	
0.0002874962424152818	-9.410717646011925e-05	-1.438756295302913e-06	-2.287042282557168e-06	-8.10591721164613e-06	
0.0002925760993888901	-9.445497137009169e-05	-1.439619456863707e-06	-1.029324650144672e-06	-5.931452593139688e-06	
0.0002966882793865341	-9.376830029833022e-05	-1.665343866333592e-06	-1.292595778971932e-06	-5.091078929954678e-06	
0.0003021855719396702	-9.428286422098009e-05	-1.873567652882977e-06	-5.945451018327814e-07	-5.277651066876503e-06	
0.0003066521323043688	-9.389878208687123e-05	-9.151982366867128e-07	-3.4462325747848e-07	-4.506827945913565e-06	
0.0003116863827512859	-9.401962608806588e-05	-1.845469185909525e-07	1.68248312972124e-06	-5.540238621403088e-06	
0.0003176387958351761	-9.484245877029794e-05	-6.877527436004476e-07	1.494355144987264e-06	-6.53116588198143e-06	
