7.439036034447958e-06	-6.555560037996624e-06	
1.3803740414087e-05	-1.195434465353781e-05	
2.044672210286174e-05	-1.755535981799414e-05	
2.557902831773625e-05	-2.153935951125785e-05	
3.103278584838337e-05	-2.575678029232935e-05	
3.739537754372335e-05	-3.058516447020531e-05	
4.305910610598214e-05	-3.462065808504903e-05	
4.894658885191649e-05	-3.869907398738316e-05	
5.504028030290493e-05	-4.292498357018178e-05	
6.143633543043354e-05	-4.703062844908414e-05	
6.724138835508209e-05	-5.048908719558289e-05	
7.176080013855951e-05	-5.288576206939212e-05	
7.798141809209435e-05	-5.648961042351903e-05	
8.178048477281775e-05	-5.796528839501707e-05	
8.777913888215393e-05	-6.133879294778878e-05	
9.260839874799688e-05	-6.345975516405793e-05	
9.690896511743121e-05	-6.504022368877727e-05	
0.0001003368162173572	-6.58939629485667e-05	
0.0001079805106257358	-7.055245543446703e-05	
0.000114839543620217	-7.416622982286662e-05	
0.0001187465695630152	-7.490652408417501e-05	
0.0001254936890370892	-7.830771848783086e-05	
0.0001297662443899025	-7.932061207821374e-05	
0.0001351690411934894	-8.114174304690497e-05	
0.0001411018053130677	-8.357456713147305e-05	
0.0001461462576922902	-8.507949357512605e-05	
0.0001528746285571552	-8.787705558370145e-05	
0.0001590313309323893	-9.007806797002868e-05	
0.0001638615206910633	-9.083726327227727e-05	
0.0001659432580779613	-8.915807771970805e-05	
0.0001710743723845158	-9.034616022260533e-05	
0.0001771130609692956	-9.216786569038406e-05	
0.0001831389533414245	-9.395798262240892e-05	
0.0001878678827380656	-9.447553126409517e-05	
0.000194646472325513	-9.69316080588466e-05	
0.0001999778968864045	-9.802096932636787e-05	
0.0002054162078689182	-9.89789368270602e-05	
0.000212497466918657	-0.0001012689930479623	
0.0002181901763278469	-0.0001023687243843665	
0.0002214937537486658	-0.0001011796252995885	
0.0002263707582717083	-0.0001014920836241008	
0.0002311009902081858	-0.0001014624606123185	
0.0002358235984527664	-0.0001015478031966821	
0.0002404327052154987	-0.0001013939820713848	
0.0002470097521336398	-0.0001030298876575058	
0.000253015238492355	-0.0001039715428171814	
0.0002580507058233405	-0.0001040224315375455	
0.0002647143012407638	-0.0001055290313004632	
0.0002707523481665446	-0.0001062735719325698	
0.0002740367692329102	-0.0001048198934698732	
0.0002766335506653544	-0.0001026943772313305	
0.0002814072192963031	-0.0001025433318132223	
0.0002831541194553704	-9.953696024696928e-05	
0.0002876977213701309	-9.916333849864211e-05	
0.0002927306299032091	-9.932238116077583e-05	
0.0002967995805547418	-9.846613104600668e-05	
0.0003022567471749791	-9.882350819592011e-05	
0.0003066829839536795	-9.828502940079813e-05	
0.0003116757696040295	-9.82398737335671e-05	
0.0003175876145811211	-9.889840499210763e-05	
0.0003229799316441003	-9.9123684275533e-05	
0.0003257265149291852	-9.690524951367394e-05	
0.000329912335186568	-9.597999280860217e-05	
0.0003336835349473133	-9.466396132633348e-05	
0.0003384501931695483	-9.429898305696912e-05	
0.0003462855412892166	-9.663986027546142e-05	
0.0003526903620753227	-9.772789737203995e-05	
0.0003558193788902056	-9.557174004943236e-05	
0.0003608393687323052	-9.522697538557089e-05	
0.0003643081346790469	-9.335650456999357e-05	
0.000368211960978542	-9.210872834076436e-05	
0.0003731919735685701	-9.18969655798989e-05	
0.0003766448100446183	-9.006958628208995e-05	
0.0003825662429279493	-9.06384326295733e-05	
0.0003881283389157726	-9.070712121017033e-05	
0.000393018236743368	-9.016552816131014e-05	
0.000398669935551232	-9.04137630822569e-05	
0.000402513453508365	-8.884274145742142e-05	
0.0004086351776020328	-8.95173249678985e-05	
0.000416832102558476	-9.198552508160531e-05	
0.0004217466507129375	-9.12490963843363e-05	
0.0004241504399701515	-8.813553484227828e-05	
0.0004288553893371515	-8.728329641204835e-05	
0.0004322884880310954	-8.52874984629029e-05	
0.0004359451645321294	-8.351212583598722e-05	
0.0004397475374881073	-8.188500349955048e-05	
0.0004457964431197906	-8.218239405709221e-05	
0.0004510862347065052	-8.200844720707755e-05	
