1.771829520865551	1.751310875142156
1.782757507159292	1.761756743035533
1.782972883895841	1.762022255519211
1.783047940900756	1.762111784598749
1.783151081503688	1.762272593579111
1.783525638350998	1.762926339021633
1.785373205714089	1.765795595496481
1.79345287601941	1.776773378670747
1.823503156072154	1.812838036569123
1.918762344546351	1.915351476338735
2.178057417025355	2.172943955975597
2.804997066682675	2.77635110352403
4.27279840749391	4.228125083618505
5.474578722677887	5.402641619937174
5.965701314830508	5.877361466762313
6.163044942740767	6.077037094643107
6.232571292239652	6.154057906393586
6.253564780336784	6.180124888366523
6.258966728130216	6.187740636382774
6.260143349739497	6.189643228582738
6.260357978202537	6.19004448786406
6.260390295691164	6.190114763874735
6.260394235134093	6.190124786977058
6.260394613157424	6.190125921894425
6.260394640487226	6.190126020182215
6.260394641861327	6.190126026296192
6.260394641900455	6.190126026532619
6.260394641878281	6.190126026406259
6.260394641139635	6.1901260231654
6.260394626638984	6.190125971362276
6.260394426873501	6.190125374471272
6.260392351575129	6.190120124097382
6.260375422744937	6.190083618735364
6.260264106600273	6.189878048193467
6.259662995511425	6.18892192107243
6.256958812668324	6.185182332115396
6.246707955703991	6.172692875449821
6.213712267627381	6.136666947225875
6.122937336157817	6.045217005760039
5.904119111224706	5.832188483267291
5.395131850819241	5.346012382705934
4.718287476894502	4.698140047124792
4.40475723474007	4.396178853162525
4.270949084560542	4.263990913643092
4.219311861382617	4.209753707989924
4.202164404746996	4.189853884852754
4.197317160257342	4.183508278197754
4.196158118348237	4.181771662507146
4.195926050392988	4.181369177284047
4.195887655617651	4.181291545580456
4.195882503297993	4.181279354011878
4.195882104857334	4.181278319856735
4.195883913028921	4.181283350828647
4.195901345799126	4.181324903187455
4.196032363321329	4.181592529020944
4.19683560398711	4.183003919673147
4.200915023264211	4.189202138422793
4.21828087129237	4.212238417682244
4.280897596893884	4.285946237309164
4.474170717622123	4.492490179465612
4.993115207972554	5.013645879988595
6.278714320074539	6.308880641911103
9.368269485501589	9.323339455897395
11.59228788549823	11.54340134737683
12.44559187669055	12.39428271410901
12.78197749783727	12.7397704950154
12.89969484675369	12.87083449506876
12.93517192374507	12.91487772635227
12.94426737525283	12.92772270722009
12.94622966646765	12.93091789432535
12.94658188888648	12.93158408376991
12.94663376536607	12.93169857814682
12.94663991755047	12.93171449517023
12.94664048923178	12.93171624129138
12.94664052910818	12.93171638705242
12.94664053103674	12.93171639575645
12.94664053108854	12.93171639606846
12.9466405309689	12.93171639538463
12.94664052713456	12.93171637868822
12.94664045330487	12.93171611593373
12.9466394465812	12.931713108511
12.9466290208505	12.93168663869276
12.94654372115536	12.93150132328565
12.94597807892505	12.93044489160656
12.94288325224228	12.92545241814806
12.92872873583989	12.90558831595317
12.87405211726692	12.83802301834832
12.69403520373775	12.63858914823275
12.18353888900414	12.11756183560636
10.89982552130174	10.84825814246893
7.639174535208168	7.607696025001488
3.448353124378251	3.506673699039723
1.828651607672723	1.896005508154638
1.174983654586237	1.238790721000474
0.9370507152199242	0.9813367581561916
0.8623140813612925	0.8915150080443401
0.8423336286132838	0.8642885527187701
0.8378510612341873	0.857253053582458
0.8370969894919615	0.8558298147517044
0.8423054889211004	0.8615928515314391
