9.955287979905622e-05	-6.109570254592703e-05	-1.170873235770215e-05	2.670279311234575e-06	8.582963898247296e-06	3.615062706797505e-07	-9.257612713389315e-07	1.950054106833497e-07	
0.0001071815553577287	-6.558119045894376e-05	-1.3034238061813e-05	4.272474715112165e-06	1.091905145792765e-05	2.982513116407199e-06	-8.208261787411612e-07	-5.917178790302886e-07	
0.0001140230778402712	-6.900621254684427e-05	-1.266574042756883e-05	5.647250386955763e-06	9.281206668553037e-06	3.539267582187848e-07	-1.66482830357938e-06	1.93193556069949e-07	
0.0001179170471457944	-6.957618632629032e-05	-1.169252905938564e-05	4.532320782873238e-06	8.031000282673807e-06	-9.128738438650519e-07	-8.823692322388892e-07	6.715449268317277e-07	
0.0001246545328531326	-7.282276847616081e-05	-1.225146459946597e-05	4.906661624180222e-06	9.285204689516838e-06	2.875258704229997e-07	-6.123385834877569e-07	2.756111797264086e-07	
0.0001289222514671007	-7.36980715832073e-05	-1.157020280260602e-05	4.814528757738054e-06	1.062349782616008e-05	1.398332655245653e-06	5.249362771926149e-07	1.980221104260517e-07	
0.0001343243427183443	-7.540720882705154e-05	-1.184654038708307e-05	2.986892368189463e-06	9.843496239658529e-06	9.662178086045138e-07	1.041064074287462e-06	1.705306679351676e-07	
0.0001402592885542475	-7.773641033683659e-05	-1.236799682060849e-05	3.745350487533366e-06	1.202309763338555e-05	3.994730536820441e-06	1.821070271258456e-06	-2.991406310241831e-07	
0.000145309445784557	-7.915197955705995e-05	-1.144356943844258e-05	5.116760508557444e-06	1.213689088013471e-05	3.541219683838518e-06	2.100591476639666e-06	3.390335067869918e-07	
0.0001520434073567339	-8.186426102125546e-05	-1.182503626152058e-05	4.751194393699261e-06	1.07684688700776e-05	2.971235168138361e-06	1.397598504159403e-06	-5.9429928544507e-08	
0.0001582057906378732	-8.397925043408893e-05	-1.155190804788457e-05	3.026255279010125e-06	1.067801985174709e-05	1.731100247068056e-07	2.066489592398636e-06	6.904078655216397e-07	
0.0001630440330357031	-8.466977433488805e-05	-1.196955425398953e-05	3.527788337793711e-07	8.51254855111628e-06	8.500661978354714e-07	2.389242452002418e-06	1.807604249067836e-07	
0.0001651422534329561	-8.296633507504549e-05	-1.055965781301563e-05	-7.627631217118567e-07	6.833849718501195e-06	1.386093099185455e-06	3.261615070444918e-06	4.132080588244773e-07	
0.0001702947923455474	-8.416119472784571e-05	-9.802701058180678e-06	1.25740474486562e-06	4.334476696822106e-06	1.777306749456746e-07	2.338376539660013e-06	1.608169830907191e-06	
0.0001763528346346387	-8.598689424984948e-05	-9.717050701418545e-06	1.691692244552975e-06	6.289333618645e-07	-1.615261110537107e-06	8.748772719830178e-07	1.936728014634509e-06	
0.0001823964272760727	-8.77726756509397e-05	-1.011042606302454e-05	1.452722003856471e-06	1.860754475287518e-07	-7.961656578609939e-07	5.657234575643584e-07	1.413257898013274e-06	
0.0001871443819603618	-8.829540538352546e-05	-1.035527476040679e-05	-5.721381578921763e-07	-2.436759596834643e-07	6.111976010439915e-08	1.268978351515499e-06	8.501736190358255e-07	
0.000193941559119854	-9.075497527598781e-05	-1.035929895807733e-05	1.591000002871524e-06	-4.905596922854954e-07	6.718446910018189e-07	2.979321957295413e-07	7.720511477621778e-07	
0.0001992926941995043	-9.184790199571422e-05	-1.011643559125802e-05	2.387615424034633e-06	9.016820710358548e-07	1.966103328005286e-06	1.070712757231619e-06	7.328401360663776e-07	
0.0002047524294598802	-9.282046102214194e-05	-1.014230135702138e-05	1.169549380501003e-06	1.05301259136289e-06	2.189501771146811e-06	1.412580612013453e-06	2.662662799448141e-07	
0.0002118528210283937	-9.512162301676071e-05	-1.118632744288554e-05	-1.01319466490882e-06	-4.992097835453499e-07	1.301329513543024e-06	1.145290042238397e-06	7.771800092714427e-08	
0.0002175647129561694	-9.622877508326497e-05	-1.143317760501019e-05	-2.559010080041893e-06	1.80004330108035e-06	2.407770981587618e-06	2.379672180890611e-06	-4.340055141367135e-07	
0.0002208934776606091	-9.507777940223672e-05	-1.054042863947025e-05	-5.177357405486019e-06	2.568447701012755e-06	2.18377148782503e-06	4.108084798913358e-06	-2.406125303840382e-07	
0.0002258002379039634	-9.545454494883679e-05	-9.912969214685999e-06	-3.256553265338696e-06	1.505722725508147e-06	2.984139488156554e-06	3.619037758755115e-06	3.254705329985026e-07	
0.0002305610206931356	-9.550060892089825e-05	-9.884956462930586e-06	-3.489053038679884e-06	-1.363477224024459e-06	3.571510651805638e-06	2.875948129621142e-06	2.816841610526331e-07	
0.0002353161668295112	-9.567170642715249e-05	-9.067533233372957e-06	-3.294212239345981e-06	-1.348032988835909e-06	2.268286361001636e-06	3.263402678052092e-06	1.274147913009737e-06	
0.0002399585725689911	-9.561451992048713e-05	-8.871133097103688e-06	-3.275629779961297e-06	-3.899528733217685e-06	2.462662630075836e-06	2.61856494625363e-06	1.279088172628824e-06	
0.0002465660740194871	-9.733770606018863e-05	-9.175695254891261e-06	-2.960223952481723e-06	-4.714716958967405e-06	2.1051831847482e-06	1.644901201091296e-06	9.748679439064748e-07	
0.0002525982772039118	-9.835177107431895e-05	-9.242197648019178e-06	-3.924117658677066e-06	-6.32008931962297e-06	7.494095715416836e-07	9.994573409843109e-07	1.025376638954375e-06	
0.0002576600697719387	-9.847462821510604e-05	-8.656592413930354e-06	-6.299625310240438e-06	-5.378590274463432e-06	-1.155435319663823e-06	1.615186141869686e-06	8.761712316264443e-07	
0.0002643479142253843	-0.0001000486278345632	-9.364109016674499e-06	-6.759080536507609e-06	-6.334332015260227e-06	-7.82503607669179e-07	9.893851905232504e-07	5.513857465760912e-07	
0.0002704069269238382	-0.0001008501155686285	-1.006757966218514e-05	-8.876661714642371e-06	-7.748307908766129e-06	-4.332518012664858e-07	5.705705149393972e-07	-1.835624976261551e-07	
0.0002737176869083208	-9.947204872626595e-05	-8.099181182382941e-06	-6.559235434456489e-06	-6.721855518955971e-06	-3.259228132200248e-07	1.564275640899989e-06	1.249051806027157e-06	
0.0002763496448774644	-9.74646147825318e-05	-6.017545292186781e-06	-5.565811807475476e-06	-5.490291566030148e-06	-4.719752358148082e-07	2.477774230450944e-06	1.975599015784426e-06	
0.0002811621262948761	-9.745331312993205e-05	-5.06098147126167e-06	-3.729017082238471e-06	-5.643248324703802e-06	-1.108920036316844e-06	2.135875055096995e-06	2.716470306225923e-06	
0.0002829534230541953	-9.461450179861676e-05	-2.788340315807858e-06	-3.462300119374782e-06	-7.096040529844937e-06	-3.251706780502186e-06	2.790756955111083e-06	4.358691664596881e-06	
0.0002875436274767948	-9.442668173213275e-05	-2.548952602846439e-06	-2.349091303342261e-06	-7.470431756102296e-06	-2.231420400233702e-06	2.138507547909871e-06	3.945896878306113e-06	
0.0002926219738830985	-9.476311872023452e-05	-2.587622940795047e-06	-1.145811142868694e-06	-5.257755830129426e-06	-3.68889029305398e-07	2.401702714990537e-06	3.489965419305124e-06	
0.0002967358065566905	-9.40835525257311e-05	-2.895448975282528e-06	-1.439702680962824e-06	-4.377229467284556e-06	2.528926334591626e-06	2.689258363679515e-06	2.217107584909947e-06	
0.0003022355503778356	-9.460973690299013e-05	-3.19407809924467e-06	-7.601379870892425e-07	-4.534115961005406e-06	3.565613375580821e-06	1.922404337414298e-06	1.766517062184499e-06	
0.0003067029296906354	-9.423260689802687e-05	-2.29220261030558e-06	-5.354788049538607e-07	-3.739350703652252e-06	2.081392287026517e-06	2.16446392574663e-06	2.120099841206743e-06	
0.0003117358533545662	-9.434531597679675e-05	-1.590656685176366e-06	1.453740120033657e-06	-4.756827229391185e-06	1.166841460461222e-06	1.389607207508848e-06	2.702065464441411e-06	
0.0003176837830434464	-9.51472809103787e-05	-2.071793968577186e-06	1.216473013711819e-06	-5.748221906232418e-06	9.668922740746854e-07	6.968403370166847e-07	2.034671921934974e-06	
0.0003231096587025284	-9.55018927818085e-05	-1.532071832942172e-06	2.155529980981311e-06	-6.074559079232633e-06	-4.880709202013591e-07	4.921147123731663e-07	2.607925498506306e-06	
0.0003258930108363604	-9.342658201944503e-05	4.428059430290729e-08	2.483358046889216e-06	-5.921045267148582e-06	-9.668133075073622e-07	1.092088536387058e-06	2.886815184297753e-06	
0.0003301181521434166	-9.266239559041739e-05	4.024861897015422e-07	1.186774181094123e-06	-4.80257031608766e-06	-1.325393754943626e-06	1.665559669707485e-06	2.340291767665885e-06	
0.0003339294956447452	-9.151528805316398e-05	4.001826508730789e-07	-6.080312088261951e-08	-4.384202829565152e-06	-2.596393657396377e-07	2.189134367856803e-06	1.61048185979243e-06	
0.0003387354900339575	-9.131880760158987e-05	8.95771973115883e-07	1.989386278341336e-07	-4.482398206774408e-06	-1.910831666698379e-06	2.033835743143872e-06	2.042110928602154e-06	
0.0003466022575234329	-9.379303024488117e-05	3.119860239586527e-07	1.881630920167718e-06	-5.762793998461149e-06	-3.67236909384368e-06	3.05565469212469e-08	2.167177289832666e-06	
0.0003530318428315275	-9.497607452643459e-05	1.313055063360705e-08	3.965069914219872e-06	-5.068979787637582e-06	-1.738991873317971e-06	-7.390327731842198e-07	1.231614229338628e-06	
0.0003561871006477249	-9.292350623276451e-05	9.805054595706816e-07	2.59318339345104e-06	-5.975170886588837e-06	-1.888979287245349e-06	-3.760871032041495e-07	8.238560044598744e-07	
0.0003612345837402771	-9.269487681902458e-05	1.272240539796692e-06	3.381944101004216e-06	-7.284448305109042e-06	-1.842170570787336e-06	-1.140556041570877e-06	6.801093530722232e-07	
0.00036473212844017	-9.095187793078854e-05	1.490902417112469e-06	8.908184765940889e-07	-7.750239180834042e-06	-1.95431987184825e-06	-3.54920552760855e-07	1.993416089212798e-07	
0.0003686677677936624	-8.984577363633607e-05	1.823031284014008e-06	1.436106641634552e-06	-5.881317479175172e-06	3.093501982140937e-07	1.998537745922305e-07	-4.237200244006361e-07	
0.0003736799311773182	-8.977686609262481e-05	2.42758448866838e-06	4.298123310606684e-06	-5.522367651841449e-06	7.593073635328169e-07	-2.994087919167013e-07	1.841261682906767e-08	
0.0003771658937440121	-8.80995657291464e-05	3.134524155844314e-06	2.263093893563411e-06	-5.448427397239648e-06	-9.336972634378045e-07	5.355370844599471e-07	3.187843967748215e-07	
0.0003831185370454711	-8.881096255884142e-05	2.725904877775315e-06	3.833424432115289e-06	-4.527497648617528e-06	5.188086695721374e-07	-1.512799087084348e-07	-2.838040830475014e-07	
0.0003887070152137053	-8.900371221628003e-05	2.867974545136885e-06	2.986910037292869e-06	-6.122725813364174e-06	-2.122933418657605e-06	-7.682347441302711e-07	-1.44002162004634e-07	
0.0003936209771432369	-8.857483175787221e-05	3.226384307532738e-06	3.454135419386104e-06	-6.597346081892093e-06	-2.040406044129569e-06	-1.429183513811713e-06	-6.462348994446183e-07	
0.0003992951237351966	-8.892651785102707e-05	3.735266938917596e-06	5.121788749947689e-06	-5.946460434360165e-06	-2.609067078950271e-06	-1.850692754615858e-06	-5.48185431327538e-07	
0.0004031621947601535	-8.746471787049019e-05	3.50129018085185e-06	3.336767541911237e-06	-5.255436775065947e-06	-7.308136874229741e-07	-8.683152118738566e-07	-1.324617069489949e-06	
0.0004093066605118486	-8.824476392684021e-05	3.356830281734406e-06	5.549333734287681e-06	-4.18471580837828e-06	4.855071438658327e-07	-1.378024579184161e-06	-1.528053147921034e-06	
0.0004175194427928782	-9.078316158105233e-05	2.513948332429109e-06	7.800633799643007e-06	-3.788329129819441e-06	7.092511453399951e-07	-2.602830892535819e-06	-1.770026621975132e-06	
0.0004224473903912465	-9.010081075451521e-05	3.063113940269186e-06	8.194456883873399e-06	-4.46332522762968e-06	4.623896806481093e-07	-2.654707600617694e-06	-1.676639762262316e-06	
0.0004248699994735234	-8.707239713098787e-05	4.051744285450361e-06	5.418769274913972e-06	-5.058004072029755e-06	1.438083061731337e-07	-1.428943614496164e-06	-1.991544648720071e-06	
0.0004295975905313923	-8.632839030537932e-05	4.619935137587743e-06	4.484921156564331e-06	-3.910681230633478e-06	-1.48289446429877e-06	-7.390897617167347e-07	-1.599093179884854e-06	
0.0004330562153103294	-8.445402336343565e-05	5.790986821656471e-06	4.229256508195588e-06	-3.277985215473541e-06	-2.825781719464994e-06	4.784314613738771e-08	-7.896195909207318e-07	
0.0004367411048198402	-8.281685631485614e-05	6.786048601110508e-06	4.970914216438408e-06	-4.271535787668946e-06	-3.785743180607824e-06	-9.871960862533939e-08	-7.800704699470932e-08	
0.0004405731079074405	-8.133743280321349e-05	7.830063933119815e-06	5.262294685326993e-06	-4.697810704019265e-06	-5.796936050020292e-06	-4.829448203240777e-08	7.677007866713998e-07	
0.0004466473548834693	-8.177080516329328e-05	6.389133527420134e-06	3.487373827941538e-06	-5.783152951585457e-06	-5.167419878475509e-06	-7.016201504702538e-07	-2.753183264565552e-07	
0.0004519590005559953	-8.171012513349692e-05	6.365758770274091e-06	4.828950542391937e-06	-3.621158747626571e-06	-3.538488479649043e-06	-6.795138728954768e-07	-9.18780840094284e-07	
0.0004566607895071948	-8.086608324478575e-05	6.062888736355798e-06	2.334235952347069e-06	-3.281528812190245e-06	-4.208107533300541e-06	-4.417285238776712e-08	-1.312941623433409e-06	
0.0004605556731667012	-7.926492617778839e-05	6.000894714689739e-06	1.609579796618271e-06	-4.229340717408782e-06	-2.867382274995807e-06	-2.280008646781349e-07	-1.75843539318771e-06	
0.0004676988827424506	-8.066164451639286e-05	4.578853913486947e-06	7.056137367789988e-07	-4.262007587717288e-06	-2.53880285766023e-06	-1.031144906469047e-06	-2.709907172877587e-06	
0.0004725265580213207	-7.992696520227879e-05	4.148849007389165e-06	-1.08161234021113e-06	-1.437141129321684e-06	-7.795924808714837e-07	-1.710058751838512e-08	-3.689807896305241e-06	
0.0004762050848990242	-7.824621896550353e-05	5.227087059228029e-06	7.136541447142403e-07	-9.100868859803717e-07	-5.680578479532787e-07	4.133710098202714e-07	-2.615493580594359e-06	
0.000481593413738209	-7.813174809802536e-05	5.495770410263774e-06	1.788759007602418e-06	5.69431581794645e-07	-1.155625644954217e-06	6.18456534023143e-07	-1.994251020565574e-06	
0.0004866567859907787	-7.756997948045866e-05	4.951730131641404e-06	8.911583210892979e-07	1.143838214622224e-06	2.446857626719372e-07	7.63396607551382e-07	-2.628726101241308e-06	
0.0004910732633525477	-7.636855200766755e-05	4.939597500039445e-06	9.226667761010946e-07	-8.60611573623724e-07	4.535366985950614e-07	3.6364257096312e-07	-2.33938796774734e-06	
0.0004970121277215835	-7.636340355027985e-05	3.345214531247643e-06	-9.283697318994508e-07	-2.492039306942841e-06	2.647734226593568e-06	-7.545568030869003e-07	-3.8412535302497e-06	
0.0005007418948642601	-7.447809059292293e-05	4.052995631105569e-06	-1.656806675712678e-06	-2.045036731484584e-06	2.882160774597984e-06	-7.052602293170004e-07	-4.098813603255912e-06	
0.0005039763351685064	-7.231380994572741e-05	5.761852711872334e-06	-4.66527982336084e-07	-2.041986845692064e-06	8.204523376460214e-07	-3.79732882270412e-07	-2.538112041055633e-06	
0.0005089586153175498	-7.171440251626523e-05	5.543013409718498e-06	-7.052506076267901e-07	-1.496675061661526e-06	1.334718753421702e-06	-4.643217103995852e-07	-2.766992131997099e-06	
0.0005124445615726205	-6.985552072263651e-05	6.481267830490789e-06	1.618946737419286e-07	-1.019268419348997e-06	1.1173917002696e-06	-8.473115197866028e-08	-2.419227430714723e-06	
0.0005161762503241657	-6.813122640762746e-05	6.638229877011773e-06	-3.584580374384594e-07	-1.212933639586589e-06	1.703221236207056e-06	-1.974567597391048e-08	-2.638138052184068e-06	
0.0005216037761200413	-6.792856820042188e-05	5.77571929192388e-06	-1.27619865017654e-06	-1.523996951941038e-06	1.9682092565378e-06	-3.096801444459665e-07	-2.926894217751216e-06	
0.0005251673210114529	-6.604535257523436e-05	5.398102045659977e-06	-1.707297094140751e-06	-6.39347950040468e-07	5.082387374025172e-06	1.570878856668668e-07	-3.560358658047463e-06	
0.0005297489932494327	-6.508465773350915e-05	5.147562337223462e-06	-1.717373246505756e-06	-5.876732196063636e-07	5.805651606716317e-06	-1.466663414896203e-07	-3.578731775715869e-06	
0.0005335129634536734	-6.344150709549276e-05	5.342091816865525e-06	-1.394794332099403e-06	-8.136288484120437e-07	6.511527151321877e-06	-1.459665730378135e-07	-3.543706731054954e-06	
0.000537522596204278	-6.20678805411099e-05	5.404654454067068e-06	-1.604280425447804e-06	2.780732137774215e-07	6.683969724082425e-06	4.755130164408264e-07	-3.119560922229429e-06	
0.000542378540546126	-6.143968304018883e-05	5.428319892860618e-06	-8.132975445802814e-07	-4.092271363308824e-07	5.797336035060513e-06	-3.971629124419843e-08	-2.533589503882145e-06	
0.0005437109501468668	-5.773593499485146e-05	7.700410446081815e-06	1.733729022575121e-06	-4.048500751885762e-07	5.130571685522842e-06	4.4202398172206e-07	-1.08460832329322e-06	
0.0005493643843217909	-5.789667487348925e-05	7.079305598558426e-06	2.289867516913159e-06	-3.257612629647338e-07	4.976704826335866e-06	-4.193797567887225e-07	-1.302653631150478e-06	
0.000555822330788249	-5.869693330133946e-05	6.015862406457304e-06	3.005141044419592e-06	-8.497211022762218e-07	5.672486780489623e-06	-1.761494173150427e-06	-2.002688068877163e-06	
0.0005587331161381188	-5.631268664550032e-05	7.217488455085283e-06	4.063039304666231e-06	-1.404306702603404e-06	4.981450730605886e-06	-1.562957825738047e-06	-1.34295974796804e-06	
0.0005634880822491616	-5.580743261100469e-05	7.893929634587191e-06	7.275005570976848e-06	6.217163725089242e-07	4.997959990605064e-06	-1.380498447228488e-06	-5.284590208688708e-07	
0.0005687668706055186	-5.547376937400804e-05	7.503277291453504e-06	6.626789561999381e-06	-2.760494883623798e-07	4.041283094377703e-06	-1.894047855004859e-06	-9.065689603743628e-07	
0.0005719731758326024	-5.340906922739652e-05	8.71720649174525e-06	7.913629728055834e-06	1.328329920998065e-08	2.898226727934032e-06	-1.342100689298021e-06	-1.323923971416025e-07	
0.0005754747379238105	-5.160531744830598e-05	1.021865371581596e-05	9.129074885708657e-06	7.488491911667266e-08	1.634911525687407e-07	-1.348420019843372e-06	8.933893945218012e-07	
0.0005793428026765234	-5.000160406497057e-05	9.702650552999066e-06	6.42336593865246e-06	4.069401995367307e-07	2.308217448236228e-07	-8.133129726566814e-07	-1.211796615102696e-07	
0.0005837509295191371	-4.900236512817225e-05	1.02232930441453e-05	6.94384034851509e-06	-7.466466176421296e-07	-2.206753752852928e-06	-1.230745128354278e-06	8.104277689364839e-07	
0.0005886578770116449	-4.841001586087381e-05	9.133711011643656e-06	4.746240693065042e-06	1.538283229566852e-07	-1.312360611727593e-06	-8.85696791269089e-07	-4.878627109384142e-07	
0.0005918804560316255	-4.652914056236759e-05	9.814995222287442e-06	5.841381107384604e-06	3.560254441331793e-06	1.977530754322727e-07	3.61993815804047e-07	-5.459565248295744e-07	
0.0005974145863582201	-4.659887442597228e-05	9.876536060961715e-06	7.792611782011314e-06	3.360478692057979e-06	-1.263042644455187e-06	-4.610932699899077e-07	2.908449164049525e-07	
0.0006027955299347509	-4.647154498885643e-05	9.492594580002202e-06	7.602790910618219e-06	4.708339620036167e-06	-1.561397862512057e-06	-3.685272153579643e-07	6.98264411888982e-08	
0.0006085983925346991	-4.666499814906936e-05	8.725518658198951e-06	8.167753052962779e-06	4.87226178739035e-06	-7.41380630278217e-07	-8.396753480853811e-07	-4.787724824081562e-07	
0.0006118662241601419	-4.431364669446027e-05	9.089288507656715e-06	5.213021154112673e-06	3.007736494863602e-06	-2.668114402427989e-06	-6.720566045646172e-07	-6.703216863850595e-07	
0.0006159944251581621	-4.298745666553847e-05	9.048310129020116e-06	3.660490090292293e-06	4.41884353179585e-06	-3.113931090592843e-06	2.576134192487313e-07	-6.507718601979023e-07	
0.0006182288350640538	-3.997511397736973e-05	9.101529781781417e-06	2.122916753254662e-06	6.617112051815914e-06	-3.232658454724136e-07	1.821742788128987e-06	-1.184290319469657e-06	
0.0006230079297544704	-3.939882256807212e-05	9.170482365339017e-06	3.91635532451893e-06	6.458832725473167e-06	-5.319481359092338e-07	1.166145064764175e-06	-7.709108132482906e-07	
0.0006272767024869762	-3.814709194351831e-05	9.036930490133354e-06	1.917728530362547e-06	6.115514901623469e-06	-2.18183130817087e-06	1.167889597150772e-06	-6.373559761797632e-07	
0.0006309027781453841	-3.639017688944432e-05	9.407257026603465e-06	1.502273299803007e-06	5.606861821188044e-06	-3.2867642740227e-06	1.124441954312196e-06	-1.356130498297195e-07	
0.0006365689519419752	-3.657399785023908e-05	8.82821945051034e-06	1.643669412482384e-06	6.256214474485914e-06	-3.709676457777606e-06	7.635912628636947e-07	-9.062596682144629e-08	
0.0006410777925711735	-3.553078695129032e-05	8.155457270028802e-06	-8.941087259778695e-07	7.538308329598622e-06	-3.22591172475657e-06	1.1458280963716e-06	-1.008401666377009e-06	
0.0006436707063469655	-3.303519732879019e-05	9.787013003389828e-06	1.744335455834073e-06	8.951795518280349e-06	-3.096555537384838e-06	1.587264821644513e-06	4.058755916438931e-08	
0.0006495625372429393	-3.317010153823782e-05	8.332307115202826e-06	-3.216704520944371e-08	6.029623109077113e-06	-3.825184509063763e-06	2.994497502212861e-07	-2.679041604254963e-07	
0.0006532703680851816	-3.144399511171545e-05	9.166144963952787e-06	-1.322669807092863e-07	4.723802859168872e-06	-6.308739640872662e-06	-4.046219993178624e-08	5.413643487854904e-07	
0.0006579192215561415	-3.052933525801672e-05	7.875829420067983e-06	-1.604185092128812e-06	4.988374810721356e-06	-3.51557881761921e-06	-2.370126157836813e-07	-6.778183369715052e-07	
0.0006625514677462499	-2.965374753836085e-05	6.50312104824839e-06	-3.947601323099846e-06	7.006984743893979e-06	-5.847997773579132e-07	4.514641456397906e-07	-2.157755569377519e-06	
0.0006663367672235588	-2.826875540621227e-05	7.302701251076132e-06	-1.307392791659701e-06	8.952633902053712e-06	2.657955996743115e-07	9.477084025480273e-07	-1.247256897514425e-06	
0.0006703031253963125	-2.674915124937343e-05	7.390791992195814e-06	-2.383593967794886e-06	7.41892527431276e-06	-1.471870933921827e-06	7.725416287463326e-07	-6.613560095052372e-07	
0.0006773594552228751	-2.78202099411175e-05	5.035353167976992e-06	-6.765123952394997e-06	4.975069632896224e-06	-2.964307430985709e-06	-3.959740167661194e-07	-1.858834703214452e-06	
0.0006814489205086475	-2.636828453206289e-05	5.693036507587454e-06	-7.693985555976726e-06	4.979346796764436e-06	-5.675282003055048e-06	4.772281797617301e-08	-4.978394724556277e-07	
0.000685653302325133	-2.503842276735967e-05	5.574006207256882e-06	-8.945301861537483e-06	6.14292408326272e-06	-5.307483789704454e-06	3.679177969923385e-07	-7.362892349787205e-07	
0.0006902178725452619	-2.401954918098901e-05	5.517134226286786e-06	-9.219859101165435e-06	5.214269432701058e-06	-6.035502962722015e-06	-8.889322087451564e-09	-2.48373561540288e-07	
0.000695402840582272	-2.361576265416771e-05	4.452574621083824e-06	-1.028870494899779e-05	6.724056122487089e-06	-3.89130785122348e-06	2.503818637494877e-07	-9.511997237828561e-07	
0.0006992624074136015	-2.183603900425725e-05	4.162332873202841e-06	-1.299396759100829e-05	6.109757797088783e-06	-4.312238807060488e-06	5.255609240650611e-07	-1.072836146536457e-06	
0.0007011985804962643	-1.847052788815508e-05	5.282066059916077e-06	-1.283894090578396e-05	4.375418634914438e-06	-4.604722038556284e-06	6.781698098875716e-07	-5.19177698512408e-08	
0.0007044821022369461	-1.646337867494876e-05	5.590086921252072e-06	-1.239186177363148e-05	5.271858828262432e-06	-3.421203402562738e-06	7.125073872177993e-07	9.054302157528411e-09	
0.0007097346207354687	-1.63180785213764e-05	5.151766037093533e-06	-1.182348597906831e-05	6.733410904423559e-06	-2.90935198725497e-06	3.323373362671448e-07	-1.896439707981127e-07	
0.0007129819785262026	-1.422837763196323e-05	5.260793498878858e-06	-1.248499505568604e-05	6.46261158066681e-06	-2.857787856196021e-06	7.601738244489655e-07	4.818982197916478e-07	
0.000718446035732123	-1.397794550246973e-05	3.561188756230494e-06	-1.623870254318732e-05	5.122283189503442e-06	-3.328764078226685e-06	3.358166406806607e-07	-1.814724065048197e-07	
0.0007225318436213283	-1.260598809539596e-05	3.143739144575527e-06	-1.626280488621291e-05	4.417344162727915e-06	-2.320575515267625e-06	2.607646025081556e-08	3.932788649786771e-08	
0.000726162437730925	-1.077654804860265e-05	3.127742001290941e-06	-1.768763323743181e-05	3.345695699492841e-06	-3.379118914274898e-06	7.152491426322118e-09	6.526603776313278e-07	
0.0007297788939248574	-9.141154349693789e-06	3.72017128348774e-06	-1.646330077659922e-05	4.269555184850318e-06	-3.620394723043611e-06	1.832073299489286e-07	1.64264371484961e-06	
