THE NPOD0THE NT 0
C (20,20)
G (20,20)
FLP
power
P (20,11)
PD
Starting Solver!
Timestamp: 25.228768, rank 0, front
Timestamp: 25.229480, rank 0, back
Timestamp: 25.230003, rank 0, front
Timestamp: 25.230717, rank 0, back
Timestamp: 25.231274, rank 0, front
Timestamp: 25.231998, rank 0, back
Timestamp: 25.232668, rank 0, front
Timestamp: 25.233378, rank 0, back
Timestamp: 25.233906, rank 0, front
Timestamp: 25.234618, rank 0, back
Timestamp: 25.235138, rank 0, front
Timestamp: 25.235850, rank 0, back
Timestamp: 25.236418, rank 0, front
Timestamp: 25.237125, rank 0, back
Timestamp: 25.237649, rank 0, front
Timestamp: 25.238366, rank 0, back
Timestamp: 25.238894, rank 0, front
Timestamp: 25.239607, rank 0, back
Timestamp: 25.240158, rank 0, front
Timestamp: 25.240877, rank 0, back
Timestamp: 25.241441, rank 0, front
Timestamp: 25.242153, rank 0, back
Timestamp: 25.242681, rank 0, front
Timestamp: 25.243392, rank 0, back
Timestamp: 25.243916, rank 0, front
Timestamp: 25.244638, rank 0, back
Timestamp: 25.245162, rank 0, front
Timestamp: 25.245877, rank 0, back
Timestamp: 25.246405, rank 0, front
Timestamp: 25.247113, rank 0, back
Timestamp: 25.247660, rank 0, front
Timestamp: 25.248383, rank 0, back
Timestamp: 25.248906, rank 0, front
Timestamp: 25.249775, rank 0, back
Timestamp: 25.250332, rank 0, front
Timestamp: 25.251046, rank 0, back
Timestamp: 25.251574, rank 0, front
Timestamp: 25.252298, rank 0, back
Timestamp: 25.252863, rank 0, front
Timestamp: 25.253577, rank 0, back
Timestamp: 25.254113, rank 0, front
Timestamp: 25.254830, rank 0, back
Timestamp: 25.255355, rank 0, front
Timestamp: 25.256083, rank 0, back
Timestamp: 25.256607, rank 0, front
Timestamp: 25.257319, rank 0, back
Timestamp: 25.257843, rank 0, front
Timestamp: 25.258553, rank 0, back
Timestamp: 25.259109, rank 0, front
Timestamp: 25.259818, rank 0, back
Timestamp: 25.260363, rank 0, front
Timestamp: 25.261076, rank 0, back
Timestamp: 25.261600, rank 0, front
Timestamp: 25.262309, rank 0, back
Timestamp: 25.262839, rank 0, front
Timestamp: 25.263551, rank 0, back
Timestamp: 25.264113, rank 0, front
Timestamp: 25.264830, rank 0, back
Timestamp: 25.265355, rank 0, front
Timestamp: 25.266221, rank 0, back
Timestamp: 25.266757, rank 0, front
Timestamp: 25.267469, rank 0, back
Timestamp: 25.268003, rank 0, front
Timestamp: 25.268720, rank 0, back
Timestamp: 25.269246, rank 0, front
Timestamp: 25.269958, rank 0, back
Timestamp: 25.270517, rank 0, front
Timestamp: 25.271227, rank 0, back
Timestamp: 25.271755, rank 0, front
Timestamp: 25.272488, rank 0, back
Timestamp: 25.273111, rank 0, front
Timestamp: 25.273830, rank 0, back
Timestamp: 25.274357, rank 0, front
Timestamp: 25.275156, rank 0, back
Timestamp: 25.275758, rank 0, front
Timestamp: 25.276482, rank 0, back
Timestamp: 25.277011, rank 0, front
Timestamp: 25.277725, rank 0, back
Timestamp: 25.278252, rank 0, front
Timestamp: 25.278970, rank 0, back
Timestamp: 25.279496, rank 0, front
Timestamp: 25.280221, rank 0, back
Timestamp: 25.280787, rank 0, front
Timestamp: 25.281504, rank 0, back
Timestamp: 25.282028, rank 0, front
Timestamp: 25.282897, rank 0, back
Timestamp: 25.283427, rank 0, front
Timestamp: 25.284520, rank 0, back
Timestamp: 25.285055, rank 0, front
Timestamp: 25.285766, rank 0, back
Timestamp: 25.286292, rank 0, front
Timestamp: 25.287105, rank 0, back
Timestamp: 25.287675, rank 0, front
Timestamp: 25.288424, rank 0, back
Timestamp: 25.289051, rank 0, front
Timestamp: 25.289774, rank 0, back
Timestamp: 25.290313, rank 0, front
Timestamp: 25.291024, rank 0, back
Timestamp: 25.291551, rank 0, front
Timestamp: 25.292294, rank 0, back
Timestamp: 25.292869, rank 0, front
Timestamp: 25.293581, rank 0, back
Timestamp: 25.294109, rank 0, front
Timestamp: 25.294823, rank 0, back
Timestamp: 25.295349, rank 0, front
Timestamp: 25.296071, rank 0, back
Timestamp: 25.296594, rank 0, front
Timestamp: 25.297305, rank 0, back
Timestamp: 25.297831, rank 0, front
Timestamp: 25.298542, rank 0, back
Timestamp: 25.299103, rank 0, front
Timestamp: 25.300265, rank 0, back
Timestamp: 25.300824, rank 0, front
Timestamp: 25.301542, rank 0, back
Timestamp: 25.302082, rank 0, front
Timestamp: 25.302801, rank 0, back
Timestamp: 25.303333, rank 0, front
Timestamp: 25.304080, rank 0, back
Timestamp: 25.304682, rank 0, front
Timestamp: 25.305447, rank 0, back
Timestamp: 25.306012, rank 0, front
Timestamp: 25.306783, rank 0, back
Timestamp: 25.307345, rank 0, front
Timestamp: 25.308149, rank 0, back
Timestamp: 25.308697, rank 0, front
Timestamp: 25.309408, rank 0, back
Timestamp: 25.309961, rank 0, front
Timestamp: 25.310671, rank 0, back
Timestamp: 25.311197, rank 0, front
Timestamp: 25.311907, rank 0, back
Timestamp: 25.312460, rank 0, front
Timestamp: 25.313172, rank 0, back
Timestamp: 25.313700, rank 0, front
Timestamp: 25.314412, rank 0, back
Timestamp: 25.314940, rank 0, front
Timestamp: 25.315649, rank 0, back
Timestamp: 25.316335, rank 0, front
Timestamp: 25.317049, rank 0, back
Timestamp: 25.317577, rank 0, front
Timestamp: 25.318287, rank 0, back
Timestamp: 25.318813, rank 0, front
Timestamp: 25.319521, rank 0, back
Timestamp: 25.320061, rank 0, front
Timestamp: 25.320769, rank 0, back
Timestamp: 25.321323, rank 0, front
Timestamp: 25.322037, rank 0, back
Timestamp: 25.322560, rank 0, front
Timestamp: 25.323272, rank 0, back
Timestamp: 25.323794, rank 0, front
Timestamp: 25.324528, rank 0, back
Timestamp: 25.325061, rank 0, front
Timestamp: 25.325779, rank 0, back
Timestamp: 25.326307, rank 0, front
Timestamp: 25.327021, rank 0, back
Timestamp: 25.327585, rank 0, front
Timestamp: 25.328347, rank 0, back
Timestamp: 25.328876, rank 0, front
Timestamp: 25.329585, rank 0, back
Timestamp: 25.330119, rank 0, front
Timestamp: 25.330831, rank 0, back
Timestamp: 25.331407, rank 0, front
Timestamp: 25.332206, rank 0, back
Timestamp: 25.332828, rank 0, front
Timestamp: 25.333539, rank 0, back
Timestamp: 25.334064, rank 0, front
Timestamp: 25.334771, rank 0, back
Timestamp: 25.335294, rank 0, front
Timestamp: 25.336036, rank 0, back
Timestamp: 25.336565, rank 0, front
Timestamp: 25.337271, rank 0, back
Timestamp: 25.337795, rank 0, front
Timestamp: 25.338505, rank 0, back
Timestamp: 25.339054, rank 0, front
Timestamp: 25.339768, rank 0, back
Timestamp: 25.340302, rank 0, front
Timestamp: 25.341017, rank 0, back
Timestamp: 25.341546, rank 0, front
Timestamp: 25.342260, rank 0, back
Timestamp: 25.342790, rank 0, front
Timestamp: 25.343506, rank 0, back
Timestamp: 25.344081, rank 0, front
Timestamp: 25.344795, rank 0, back
Timestamp: 25.345324, rank 0, front
Timestamp: 25.346039, rank 0, back
Timestamp: 25.346563, rank 0, front
Timestamp: 25.347272, rank 0, back
Timestamp: 25.347799, rank 0, front
Timestamp: 25.348530, rank 0, back
Timestamp: 25.349085, rank 0, front
Timestamp: 25.349876, rank 0, back
Timestamp: 25.350403, rank 0, front
Timestamp: 25.351263, rank 0, back
Timestamp: 25.351802, rank 0, front
Timestamp: 25.352712, rank 0, back
Timestamp: 25.353255, rank 0, front
Timestamp: 25.353972, rank 0, back
Timestamp: 25.354502, rank 0, front
Timestamp: 25.355216, rank 0, back
Timestamp: 25.355780, rank 0, front
Timestamp: 25.356532, rank 0, back
Timestamp: 25.357067, rank 0, front
Timestamp: 25.357779, rank 0, back
Timestamp: 25.358305, rank 0, front
Timestamp: 25.359013, rank 0, back
Timestamp: 25.359536, rank 0, front
Timestamp: 25.360278, rank 0, back
Timestamp: 25.360845, rank 0, front
Timestamp: 25.361558, rank 0, back
Timestamp: 25.362081, rank 0, front
Timestamp: 25.362792, rank 0, back
Timestamp: 25.363316, rank 0, front
Timestamp: 25.364045, rank 0, back
Timestamp: 25.364571, rank 0, front
Timestamp: 25.365283, rank 0, back
Timestamp: 25.365896, rank 0, front
Timestamp: 25.366654, rank 0, back
Timestamp: 25.367225, rank 0, front
Timestamp: 25.367973, rank 0, back
Timestamp: 25.368536, rank 0, front
Timestamp: 25.369258, rank 0, back
Timestamp: 25.369791, rank 0, front
Timestamp: 25.370507, rank 0, back
Timestamp: 25.371030, rank 0, front
Timestamp: 25.371744, rank 0, back
Timestamp: 25.372347, rank 0, front
Timestamp: 25.373062, rank 0, back
Timestamp: 25.373641, rank 0, front
Timestamp: 25.374354, rank 0, back
Timestamp: 25.374880, rank 0, front
Timestamp: 25.375590, rank 0, back
Timestamp: 25.376160, rank 0, front
Timestamp: 25.376878, rank 0, back
Timestamp: 25.377448, rank 0, front
Timestamp: 25.378154, rank 0, back
Timestamp: 25.378684, rank 0, front
Timestamp: 25.379397, rank 0, back
Timestamp: 25.379921, rank 0, front
Timestamp: 25.380676, rank 0, back
Timestamp: 25.381206, rank 0, front
Timestamp: 25.381918, rank 0, back
Timestamp: 25.382442, rank 0, front
Timestamp: 25.383215, rank 0, back
Timestamp: 25.383777, rank 0, front
Timestamp: 25.384526, rank 0, back
Timestamp: 25.385054, rank 0, front
Timestamp: 25.385763, rank 0, back
Timestamp: 25.386285, rank 0, front
Timestamp: 25.386994, rank 0, back
Timestamp: 25.387514, rank 0, front
Timestamp: 25.388264, rank 0, back
Timestamp: 25.388821, rank 0, front
Timestamp: 25.389535, rank 0, back
Timestamp: 25.390058, rank 0, front
Timestamp: 25.390770, rank 0, back
Timestamp: 25.391294, rank 0, front
Timestamp: 25.392055, rank 0, back
Timestamp: 25.392585, rank 0, front
Timestamp: 25.393293, rank 0, back
Timestamp: 25.393820, rank 0, front
Timestamp: 25.394531, rank 0, back
Timestamp: 25.395093, rank 0, front
Timestamp: 25.395806, rank 0, back
Timestamp: 25.396375, rank 0, front
Timestamp: 25.397087, rank 0, back
Timestamp: 25.397618, rank 0, front
Timestamp: 25.398331, rank 0, back
Timestamp: 25.398855, rank 0, front
Timestamp: 25.399656, rank 0, back
Timestamp: 25.400270, rank 0, front
Timestamp: 25.400981, rank 0, back
Timestamp: 25.401508, rank 0, front
Timestamp: 25.402220, rank 0, back
Timestamp: 25.402749, rank 0, front
Timestamp: 25.403457, rank 0, back
Timestamp: 25.404008, rank 0, front
Timestamp: 25.404721, rank 0, back
Timestamp: 25.405276, rank 0, front
Timestamp: 25.405984, rank 0, back
Timestamp: 25.406512, rank 0, front
Timestamp: 25.407226, rank 0, back
Timestamp: 25.407753, rank 0, front
Timestamp: 25.408511, rank 0, back
Timestamp: 25.409047, rank 0, front
Timestamp: 25.409757, rank 0, back
Timestamp: 25.410289, rank 0, front
Timestamp: 25.410999, rank 0, back
Timestamp: 25.411564, rank 0, front
Timestamp: 25.412296, rank 0, back
Timestamp: 25.412824, rank 0, front
Timestamp: 25.413550, rank 0, back
Timestamp: 25.414080, rank 0, front
Timestamp: 25.414811, rank 0, back
Timestamp: 25.415339, rank 0, front
Timestamp: 25.416192, rank 0, back
Timestamp: 25.416754, rank 0, front
Timestamp: 25.417464, rank 0, back
Timestamp: 25.417990, rank 0, front
Timestamp: 25.418696, rank 0, back
Timestamp: 25.419218, rank 0, front
Timestamp: 25.419927, rank 0, back
Timestamp: 25.420469, rank 0, front
Timestamp: 25.421179, rank 0, back
Timestamp: 25.421706, rank 0, front
Timestamp: 25.422412, rank 0, back
Timestamp: 25.422964, rank 0, front
Timestamp: 25.423678, rank 0, back
Timestamp: 25.424216, rank 0, front
Timestamp: 25.424928, rank 0, back
Timestamp: 25.425458, rank 0, front
Timestamp: 25.426166, rank 0, back
Timestamp: 25.426690, rank 0, front
Timestamp: 25.427403, rank 0, back
Timestamp: 25.428006, rank 0, front
Timestamp: 25.428720, rank 0, back
Timestamp: 25.429248, rank 0, front
Timestamp: 25.429959, rank 0, back
Timestamp: 25.430492, rank 0, front
Timestamp: 25.431202, rank 0, back
Timestamp: 25.431725, rank 0, front
Timestamp: 25.432447, rank 0, back
Timestamp: 25.433036, rank 0, front
Timestamp: 25.433743, rank 0, back
Timestamp: 25.434317, rank 0, front
Timestamp: 25.435027, rank 0, back
Timestamp: 25.435551, rank 0, front
Timestamp: 25.436336, rank 0, back
Timestamp: 25.436871, rank 0, front
Timestamp: 25.437583, rank 0, back
Timestamp: 25.438106, rank 0, front
Timestamp: 25.438816, rank 0, back
Timestamp: 25.439377, rank 0, front
Timestamp: 25.440110, rank 0, back
Timestamp: 25.440647, rank 0, front
Timestamp: 25.441364, rank 0, back
Timestamp: 25.441895, rank 0, front
Timestamp: 25.442613, rank 0, back
Timestamp: 25.443140, rank 0, front
Timestamp: 25.443853, rank 0, back
Timestamp: 25.444438, rank 0, front
Timestamp: 25.445149, rank 0, back
Timestamp: 25.445673, rank 0, front
Timestamp: 25.446433, rank 0, back
Timestamp: 25.446957, rank 0, front
Timestamp: 25.447670, rank 0, back
Timestamp: 25.448233, rank 0, front
Timestamp: 25.448944, rank 0, back
Timestamp: 25.449539, rank 0, front
Timestamp: 25.450256, rank 0, back
Timestamp: 25.450810, rank 0, front
Timestamp: 25.451518, rank 0, back
Timestamp: 25.452059, rank 0, front
Timestamp: 25.452775, rank 0, back
Timestamp: 25.453302, rank 0, front
Timestamp: 25.454011, rank 0, back
Timestamp: 25.454535, rank 0, front
Timestamp: 25.455244, rank 0, back
Timestamp: 25.455795, rank 0, front
Timestamp: 25.456519, rank 0, back
Timestamp: 25.457048, rank 0, front
Timestamp: 25.457760, rank 0, back
Timestamp: 25.458289, rank 0, front
Timestamp: 25.459000, rank 0, back
Timestamp: 25.459524, rank 0, front
Timestamp: 25.460301, rank 0, back
Timestamp: 25.460842, rank 0, front
Timestamp: 25.461553, rank 0, back
Timestamp: 25.462119, rank 0, front
Timestamp: 25.462827, rank 0, back
Timestamp: 25.463353, rank 0, front
Timestamp: 25.464078, rank 0, back
Timestamp: 25.464605, rank 0, front
Timestamp: 25.465319, rank 0, back
Timestamp: 25.465990, rank 0, front
Timestamp: 25.466704, rank 0, back
Timestamp: 25.467258, rank 0, front
Timestamp: 25.467982, rank 0, back
Timestamp: 25.468510, rank 0, front
Timestamp: 25.469224, rank 0, back
Timestamp: 25.469752, rank 0, front
Timestamp: 25.470467, rank 0, back
Timestamp: 25.470996, rank 0, front
Timestamp: 25.471712, rank 0, back
Timestamp: 25.472312, rank 0, front
Timestamp: 25.473032, rank 0, back
Timestamp: 25.473565, rank 0, front
Timestamp: 25.474282, rank 0, back
Timestamp: 25.474807, rank 0, front
Timestamp: 25.475521, rank 0, back
Timestamp: 25.476058, rank 0, front
Timestamp: 25.476769, rank 0, back
Timestamp: 25.477296, rank 0, front
Timestamp: 25.478005, rank 0, back
Timestamp: 25.478560, rank 0, front
Timestamp: 25.479268, rank 0, back
Timestamp: 25.479789, rank 0, front
Timestamp: 25.480505, rank 0, back
Timestamp: 25.481032, rank 0, front
Timestamp: 25.481743, rank 0, back
Timestamp: 25.482265, rank 0, front
Timestamp: 25.483133, rank 0, back
Timestamp: 25.483692, rank 0, front
Timestamp: 25.484418, rank 0, back
Timestamp: 25.484949, rank 0, front
Timestamp: 25.485661, rank 0, back
Timestamp: 25.486189, rank 0, front
Timestamp: 25.486904, rank 0, back
Timestamp: 25.487434, rank 0, front
Timestamp: 25.488162, rank 0, back
Timestamp: 25.488690, rank 0, front
Timestamp: 25.489402, rank 0, back
Timestamp: 25.489961, rank 0, front
Timestamp: 25.490672, rank 0, back
Timestamp: 25.491198, rank 0, front
Timestamp: 25.491906, rank 0, back
Timestamp: 25.492457, rank 0, front
Timestamp: 25.493168, rank 0, back
Timestamp: 25.493690, rank 0, front
Timestamp: 25.494398, rank 0, back
Timestamp: 25.494946, rank 0, front
Timestamp: 25.495656, rank 0, back
Timestamp: 25.496856, rank 0, front
Timestamp: 25.497679, rank 0, back
Timestamp: 25.498269, rank 0, front
Timestamp: 25.499090, rank 0, back
Timestamp: 25.499839, rank 0, front
Timestamp: 25.500628, rank 0, back
Timestamp: 25.501172, rank 0, front
Timestamp: 25.501883, rank 0, back
Timestamp: 25.502455, rank 0, front
Timestamp: 25.503171, rank 0, back
Timestamp: 25.503698, rank 0, front
Timestamp: 25.504448, rank 0, back
Timestamp: 25.504986, rank 0, front
Timestamp: 25.505697, rank 0, back
Timestamp: 25.506221, rank 0, front
Timestamp: 25.506930, rank 0, back
Timestamp: 25.507489, rank 0, front
Timestamp: 25.508220, rank 0, back
Timestamp: 25.508746, rank 0, front
Timestamp: 25.509454, rank 0, back
Timestamp: 25.509981, rank 0, front
Timestamp: 25.510690, rank 0, back
Timestamp: 25.511212, rank 0, front
Timestamp: 25.511923, rank 0, back
Timestamp: 25.512480, rank 0, front
Timestamp: 25.513187, rank 0, back
Timestamp: 25.513709, rank 0, front
Timestamp: 25.514419, rank 0, back
Timestamp: 25.514943, rank 0, front
Timestamp: 25.515656, rank 0, back
Timestamp: 25.516350, rank 0, front
Timestamp: 25.517063, rank 0, back
Timestamp: 25.517597, rank 0, front
Timestamp: 25.518310, rank 0, back
Timestamp: 25.518877, rank 0, front
Timestamp: 25.519589, rank 0, back
Timestamp: 25.520132, rank 0, front
Timestamp: 25.520908, rank 0, back
Timestamp: 25.521441, rank 0, front
Timestamp: 25.522154, rank 0, back
Timestamp: 25.522677, rank 0, front
Timestamp: 25.523391, rank 0, back
Timestamp: 25.523970, rank 0, front
Timestamp: 25.524685, rank 0, back
Timestamp: 25.525212, rank 0, front
Timestamp: 25.525926, rank 0, back
Timestamp: 25.526452, rank 0, front
Timestamp: 25.527168, rank 0, back
Timestamp: 25.527692, rank 0, front
Timestamp: 25.528409, rank 0, back
Timestamp: 25.528934, rank 0, front
Timestamp: 25.529644, rank 0, back
Timestamp: 25.530202, rank 0, front
Timestamp: 25.530909, rank 0, back
Timestamp: 25.531438, rank 0, front
Timestamp: 25.532177, rank 0, back
Timestamp: 25.532863, rank 0, front
Timestamp: 25.533581, rank 0, back
Timestamp: 25.534106, rank 0, front
Timestamp: 25.534820, rank 0, back
Timestamp: 25.535380, rank 0, front
Timestamp: 25.536102, rank 0, back
Timestamp: 25.536628, rank 0, front
Timestamp: 25.537342, rank 0, back
Timestamp: 25.537869, rank 0, front
Timestamp: 25.538580, rank 0, back
Timestamp: 25.539102, rank 0, front
Timestamp: 25.539811, rank 0, back
Timestamp: 25.540370, rank 0, front
Timestamp: 25.541080, rank 0, back
Timestamp: 25.541604, rank 0, front
Timestamp: 25.542315, rank 0, back
Timestamp: 25.542838, rank 0, front
Timestamp: 25.543550, rank 0, back
Timestamp: 25.544099, rank 0, front
Timestamp: 25.544814, rank 0, back
Timestamp: 25.545341, rank 0, front
Timestamp: 25.546050, rank 0, back
Timestamp: 25.546597, rank 0, front
Timestamp: 25.547309, rank 0, back
Timestamp: 25.547835, rank 0, front
Timestamp: 25.548556, rank 0, back
Timestamp: 25.549086, rank 0, front
Timestamp: 25.549951, rank 0, back
Timestamp: 25.550490, rank 0, front
Timestamp: 25.551204, rank 0, back
Timestamp: 25.551773, rank 0, front
Timestamp: 25.552500, rank 0, back
Timestamp: 25.553032, rank 0, front
Timestamp: 25.553745, rank 0, back
Timestamp: 25.554272, rank 0, front
Timestamp: 25.554986, rank 0, back
Timestamp: 25.555514, rank 0, front
Timestamp: 25.556252, rank 0, back
Timestamp: 25.556781, rank 0, front
Timestamp: 25.557496, rank 0, back
Timestamp: 25.558047, rank 0, front
Timestamp: 25.558761, rank 0, back
Timestamp: 25.559287, rank 0, front
Timestamp: 25.560011, rank 0, back
Timestamp: 25.560538, rank 0, front
Timestamp: 25.561252, rank 0, back
Timestamp: 25.561777, rank 0, front
Timestamp: 25.562493, rank 0, back
Timestamp: 25.563055, rank 0, front
Timestamp: 25.563769, rank 0, back
Timestamp: 25.564317, rank 0, front
Timestamp: 25.565033, rank 0, back
Timestamp: 25.565565, rank 0, front
Timestamp: 25.566449, rank 0, back
Timestamp: 25.566983, rank 0, front
Timestamp: 25.567697, rank 0, back
Timestamp: 25.568268, rank 0, front
Timestamp: 25.568980, rank 0, back
Timestamp: 25.569510, rank 0, front
Timestamp: 25.570222, rank 0, back
Timestamp: 25.570746, rank 0, front
Timestamp: 25.571455, rank 0, back
Timestamp: 25.571991, rank 0, front
Timestamp: 25.572699, rank 0, back
Timestamp: 25.573226, rank 0, front
Timestamp: 25.573932, rank 0, back
Timestamp: 25.574482, rank 0, front
Timestamp: 25.575188, rank 0, back
Timestamp: 25.575714, rank 0, front
Timestamp: 25.576442, rank 0, back
Timestamp: 25.576973, rank 0, front
Timestamp: 25.577689, rank 0, back
Timestamp: 25.578218, rank 0, front
Timestamp: 25.578932, rank 0, back
Timestamp: 25.579515, rank 0, front
Timestamp: 25.580242, rank 0, back
Timestamp: 25.580769, rank 0, front
Timestamp: 25.581478, rank 0, back
Timestamp: 25.582003, rank 0, front
Timestamp: 25.582867, rank 0, back
Timestamp: 25.583400, rank 0, front
Timestamp: 25.584136, rank 0, back
Timestamp: 25.584666, rank 0, front
Timestamp: 25.585374, rank 0, back
Timestamp: 25.585928, rank 0, front
Timestamp: 25.586635, rank 0, back
Timestamp: 25.587160, rank 0, front
Timestamp: 25.587870, rank 0, back
Timestamp: 25.588404, rank 0, front
Timestamp: 25.589107, rank 0, back
Timestamp: 25.589635, rank 0, front
Timestamp: 25.590345, rank 0, back
Timestamp: 25.590904, rank 0, front
Timestamp: 25.591617, rank 0, back
Timestamp: 25.592153, rank 0, front
Timestamp: 25.592869, rank 0, back
Timestamp: 25.593449, rank 0, front
Timestamp: 25.594160, rank 0, back
Timestamp: 25.594688, rank 0, front
Timestamp: 25.595402, rank 0, back
Timestamp: 25.595930, rank 0, front
Timestamp: 25.596667, rank 0, back
Timestamp: 25.597229, rank 0, front
Timestamp: 25.597939, rank 0, back
Timestamp: 25.598464, rank 0, front
Timestamp: 25.599324, rank 0, back
Timestamp: 25.599857, rank 0, front
Timestamp: 25.600590, rank 0, back
Timestamp: 25.601115, rank 0, front
Timestamp: 25.601824, rank 0, back
Timestamp: 25.602378, rank 0, front
Timestamp: 25.603085, rank 0, back
Timestamp: 25.603610, rank 0, front
Timestamp: 25.604325, rank 0, back
Timestamp: 25.604853, rank 0, front
Timestamp: 25.605566, rank 0, back
Timestamp: 25.606090, rank 0, front
Timestamp: 25.606801, rank 0, back
Timestamp: 25.607366, rank 0, front
Timestamp: 25.608107, rank 0, back
Timestamp: 25.608638, rank 0, front
Timestamp: 25.609351, rank 0, back
Timestamp: 25.609875, rank 0, front
Timestamp: 25.610586, rank 0, back
Timestamp: 25.611112, rank 0, front
Timestamp: 25.611822, rank 0, back
Timestamp: 25.612354, rank 0, front
Timestamp: 25.613063, rank 0, back
Timestamp: 25.613613, rank 0, front
Timestamp: 25.614320, rank 0, back
Timestamp: 25.614844, rank 0, front
Timestamp: 25.615553, rank 0, back
Timestamp: 25.616244, rank 0, front
Timestamp: 25.616954, rank 0, back
Timestamp: 25.617478, rank 0, front
Timestamp: 25.618190, rank 0, back
Timestamp: 25.618748, rank 0, front
Timestamp: 25.619453, rank 0, back
Timestamp: 25.619989, rank 0, front
Timestamp: 25.620702, rank 0, back
Timestamp: 25.621232, rank 0, front
Timestamp: 25.621945, rank 0, back
Timestamp: 25.622472, rank 0, front
Timestamp: 25.623188, rank 0, back
Timestamp: 25.623717, rank 0, front
Timestamp: 25.624440, rank 0, back
Timestamp: 25.625007, rank 0, front
Timestamp: 25.625719, rank 0, back
Timestamp: 25.626244, rank 0, front
Timestamp: 25.626953, rank 0, back
Timestamp: 25.627479, rank 0, front
Timestamp: 25.628215, rank 0, back
Timestamp: 25.628742, rank 0, front
Timestamp: 25.629455, rank 0, back
Timestamp: 25.630010, rank 0, front
Timestamp: 25.630725, rank 0, back
Timestamp: 25.631248, rank 0, front
Timestamp: 25.631967, rank 0, back
Timestamp: 25.632495, rank 0, front
Timestamp: 25.633352, rank 0, back
Timestamp: 25.633882, rank 0, front
Timestamp: 25.634594, rank 0, back
Timestamp: 25.635158, rank 0, front
Timestamp: 25.635870, rank 0, back
Timestamp: 25.636418, rank 0, front
Timestamp: 25.637126, rank 0, back
Timestamp: 25.637654, rank 0, front
Timestamp: 25.638366, rank 0, back
Timestamp: 25.638894, rank 0, front
Timestamp: 25.639604, rank 0, back
Timestamp: 25.640155, rank 0, front
Timestamp: 25.640869, rank 0, back
Timestamp: 25.641428, rank 0, front
Timestamp: 25.642141, rank 0, back
Timestamp: 25.642664, rank 0, front
Timestamp: 25.643376, rank 0, back
Timestamp: 25.643903, rank 0, front
Timestamp: 25.644628, rank 0, back
Timestamp: 25.645152, rank 0, front
Timestamp: 25.646008, rank 0, back
Timestamp: 25.646572, rank 0, front
Timestamp: 25.647443, rank 0, back
Timestamp: 25.647992, rank 0, front
Timestamp: 25.648704, rank 0, back
Timestamp: 25.649386, rank 0, front
Timestamp: 25.650102, rank 0, back
Timestamp: 25.650634, rank 0, front
Timestamp: 25.651349, rank 0, back
Timestamp: 25.651883, rank 0, front
Timestamp: 25.652604, rank 0, back
Timestamp: 25.653168, rank 0, front
Timestamp: 25.653883, rank 0, back
Timestamp: 25.654415, rank 0, front
Timestamp: 25.655126, rank 0, back
Timestamp: 25.655652, rank 0, front
Timestamp: 25.656375, rank 0, back
Timestamp: 25.656897, rank 0, front
Timestamp: 25.657609, rank 0, back
Timestamp: 25.658164, rank 0, front
Timestamp: 25.658880, rank 0, back
Timestamp: 25.659404, rank 0, front
Timestamp: 25.660138, rank 0, back
Timestamp: 25.660668, rank 0, front
Timestamp: 25.661378, rank 0, back
Timestamp: 25.661901, rank 0, front
Timestamp: 25.662611, rank 0, back
Timestamp: 25.663140, rank 0, front
Timestamp: 25.663852, rank 0, back
Timestamp: 25.664425, rank 0, front
Timestamp: 25.665138, rank 0, back
Timestamp: 25.665673, rank 0, front
Timestamp: 25.666536, rank 0, back
Timestamp: 25.667126, rank 0, front
Timestamp: 25.667842, rank 0, back
Timestamp: 25.668375, rank 0, front
Timestamp: 25.669088, rank 0, back
Timestamp: 25.669653, rank 0, front
Timestamp: 25.670365, rank 0, back
Timestamp: 25.670889, rank 0, front
Timestamp: 25.671601, rank 0, back
Timestamp: 25.672152, rank 0, front
Timestamp: 25.672863, rank 0, back
Timestamp: 25.673385, rank 0, front
Timestamp: 25.674099, rank 0, back
Timestamp: 25.674649, rank 0, front
Timestamp: 25.675362, rank 0, back
Timestamp: 25.675886, rank 0, front
Timestamp: 25.676603, rank 0, back
Timestamp: 25.677130, rank 0, front
Timestamp: 25.677842, rank 0, back
Timestamp: 25.678373, rank 0, front
Timestamp: 25.679085, rank 0, back
Timestamp: 25.679616, rank 0, front
Timestamp: 25.680355, rank 0, back
Timestamp: 25.680934, rank 0, front
Timestamp: 25.681646, rank 0, back
Timestamp: 25.682173, rank 0, front
Timestamp: 25.683032, rank 0, back
Timestamp: 25.683565, rank 0, front
Timestamp: 25.684286, rank 0, back
Timestamp: 25.684813, rank 0, front
Timestamp: 25.685519, rank 0, back
Timestamp: 25.686070, rank 0, front
Timestamp: 25.686784, rank 0, back
Timestamp: 25.687309, rank 0, front
Timestamp: 25.688033, rank 0, back
Timestamp: 25.688559, rank 0, front
Timestamp: 25.689272, rank 0, back
Timestamp: 25.689795, rank 0, front
Timestamp: 25.690504, rank 0, back
Timestamp: 25.691034, rank 0, front
Timestamp: 25.691744, rank 0, back
Timestamp: 25.692326, rank 0, front
Timestamp: 25.693040, rank 0, back
Timestamp: 25.693568, rank 0, front
Timestamp: 25.694282, rank 0, back
Timestamp: 25.694837, rank 0, front
Timestamp: 25.695552, rank 0, back
